location,section,level / floor,trade,state,start_date,complete_date,capture_date
"Zone 4, Location 6",Zone 4,,Concrete Formwork,complete,2023/07/05,2023/07/19,2023/07/27
"Zone 4, Location 6",Zone 4,,Concrete Pour,complete,2023/07/10,2023/07/24,2023/07/27
"Zone 4, Location 6",Zone 4,,Concrete Rebar,complete,2023/07/04,2023/07/19,2023/07/27
"Zone 3, Location 12",Zone 3,,Backfill,complete,,,2023/07/27
"Zone 3, Location 12",Zone 3,,Concrete Formwork,complete,2023/07/30,2023/07/19,2023/07/27
"Zone 3, Location 12",Zone 3,,Concrete Pour,complete,2023/07/30,2023/07/19,2023/07/27
"Zone 3, Location 12",Zone 3,,Concrete Rebar,complete,2023/07/30,2023/07/19,2023/07/27
"Zone 1, Location 10",Zone 1,,Backfill,complete,,,2023/07/27
"Zone 1, Location 10",Zone 1,,Concrete Formwork,complete,,,2023/07/27
"Zone 1, Location 10",Zone 1,,Concrete Pour,complete,,2023/07/30,2023/07/27
"Zone 1, Location 10",Zone 1,,Concrete Rebar,complete,,,2023/07/27
"Zone 2, Location 26",Zone 2,,Backfill,complete,,2023/07/30,2023/07/27
"Zone 2, Location 26",Zone 2,,Concrete Formwork,complete,,2023/07/30,2023/07/27
"Zone 2, Location 26",Zone 2,,Concrete Pour,complete,,2023/07/10,2023/07/27
"Zone 2, Location 26",Zone 2,,Concrete Rebar,complete,,2023/07/30,2023/07/27
"Zone 2, Location 27",Zone 2,,Backfill,not started,,,2023/07/27
"Zone 2, Location 27",Zone 2,,Concrete Formwork,not started,,,2023/07/27
"Zone 2, Location 27",Zone 2,,Concrete Pour,not started,,,2023/07/27
"Zone 2, Location 27",Zone 2,,Concrete Rebar,not started,,,2023/07/27
"Zone 2, Location 27",Zone 2,,Conveyance,not started,,,2023/07/27
"Zone 1, Location 11",Zone 1,,Backfill,not started,,,2023/07/27
"Zone 1, Location 11",Zone 1,,Concrete Formwork,not started,,,2023/07/27
"Zone 1, Location 11",Zone 1,,Concrete Pour,not started,,,2023/07/27
"Zone 1, Location 11",Zone 1,,Concrete Rebar,not started,,,2023/07/27
"Zone 1, Location 11",Zone 1,,Conveyance,not started,,,2023/07/27
"Booster Pump System, Location 1",Booster Pump System,,Backfill,not started,,,2023/07/27
"Booster Pump System, Location 1",Booster Pump System,,Booster Pump System Installation,not started,,,2023/07/27
"Booster Pump System, Location 1",Booster Pump System,,Concrete Formwork,not started,,,2023/07/27
"Booster Pump System, Location 1",Booster Pump System,,Concrete Pour,not started,,,2023/07/27
"Booster Pump System, Location 1",Booster Pump System,,Concrete Rebar,not started,,,2023/07/27
"Fire Pump House, Location 1",Fire Pump House,,Backfill,not started,,,2023/07/27
"Fire Pump House, Location 1",Fire Pump House,,Booster Pump System Installation,not started,,,2023/07/27
"Fire Pump House, Location 1",Fire Pump House,,Concrete Formwork,not started,,,2023/07/27
"Fire Pump House, Location 1",Fire Pump House,,Concrete Pour,not started,,,2023/07/27
"Fire Pump House, Location 1",Fire Pump House,,Concrete Rebar,not started,,,2023/07/27
"MYD, Location 1",MYD,,Backfill,complete,,,2023/07/27
"MYD, Location 1",MYD,,Concrete Formwork,complete,,2023/07/15,2023/07/27
"MYD, Location 1",MYD,,Concrete Pour,complete,,2023/07/19,2023/07/27
"MYD, Location 1",MYD,,Concrete Rebar,complete,,2023/07/05,2023/07/27
"MYD, Location 1",MYD,,MWT Installation,not started,,,2023/07/27
"Loading Dock, Location 1",Loading Dock,,Backfill,complete,,,2023/07/27
"Loading Dock, Location 1",Loading Dock,,Concrete Formwork,complete,,,2023/07/27
"Loading Dock, Location 1",Loading Dock,,Concrete Pour,complete,,,2023/07/27
"Loading Dock, Location 1",Loading Dock,,Concrete Rebar,complete,,,2023/07/27
"Zone 2, Location 28",Zone 2,,Backfill,not started,,,2023/07/27
"Zone 2, Location 28",Zone 2,,Concrete Formwork,not started,,,2023/07/27
"Zone 2, Location 28",Zone 2,,Concrete Pour,not started,,,2023/07/27
"Zone 2, Location 28",Zone 2,,Concrete Rebar,not started,,,2023/07/27
"Zone 2, Location 28",Zone 2,,Conveyance,not started,,,2023/07/27
"Zone 1, Location 12",Zone 1,,Backfill,not started,,,2023/07/27
"Zone 1, Location 12",Zone 1,,Concrete Formwork,not started,,,2023/07/27
"Zone 1, Location 12",Zone 1,,Concrete Pour,not started,,,2023/07/27
"Zone 1, Location 12",Zone 1,,Concrete Rebar,not started,,,2023/07/27
"Zone 1, Location 12",Zone 1,,Conveyance,not started,,,2023/07/27
"GPS, Location 1",GPS,,Concrete Formwork,complete,,2023/07/04,2024/01/01
"GPS, Location 1",GPS,,Concrete Pour,in progress,,,2024/01/01
"GPS, Location 1",GPS,,Concrete Rebar,complete,,2023/07/04,2024/01/01
"GPS, Location 1",GPS,,Structural Piles,no data,,,2024/01/01
"SSS, Location 1",SSS,,Concrete Formwork,in progress,,,2024/01/01
"SSS, Location 1",SSS,,Concrete Pour,in progress,2023/07/04,,2024/01/01
"SSS, Location 1",SSS,,Concrete Rebar,in progress,,,2024/01/01
"SSS, Location 1",SSS,,Structural Piles,complete,,,2024/01/01
"SSS, Location 2",SSS,,Concrete Formwork,in progress,,,2024/01/01
"SSS, Location 2",SSS,,Concrete Pour,in progress,,,2024/01/01
"SSS, Location 2",SSS,,Concrete Rebar,in progress,,,2024/01/01
"SSS, Location 2",SSS,,Structural Piles,complete,,,2024/01/01
"SSS, Location 1",SSS,,Concrete Formwork,complete,,2023/07/15,2024/01/01
"SSS, Location 1",SSS,,Concrete Pour,in progress,2023/07/04,,2024/01/01
"SSS, Location 1",SSS,,Concrete Rebar,complete,,2023/07/27,2024/01/01
"SSS, Location 1",SSS,,Structural Piles,no data,,,2024/01/01
"GPS, Location 1",GPS,,Concrete Formwork,complete,,2023/07/04,2024/01/01
"GPS, Location 1",GPS,,Concrete Pour,complete,,2023/07/04,2024/01/01
"GPS, Location 1",GPS,,Concrete Rebar,complete,,2023/07/04,2024/01/01
"GPS, Location 1",GPS,,Structural Piles,complete,,,2024/01/01
"SSS, Location 2",SSS,,Concrete Formwork,complete,,2023/07/10,2024/01/01
"SSS, Location 2",SSS,,Concrete Pour,in progress,,,2024/01/01
"SSS, Location 2",SSS,,Concrete Rebar,complete,,2023/07/10,2024/01/01
"SSS, Location 2",SSS,,Structural Piles,complete,,,2024/01/01
"Zone 1, Location 1",Zone 1,,Backfill,complete,,2023/07/30,2024/01/01
"Zone 1, Location 1",Zone 1,,Concrete Formwork,complete,,,2024/01/01
"Zone 1, Location 1",Zone 1,,Concrete Pour,complete,,2023/07/30,2024/01/01
"Zone 1, Location 1",Zone 1,,Concrete Rebar,complete,,,2024/01/01
"Zone 2, Location 1",Zone 2,,Backfill,not started,,,2024/01/01
"Zone 2, Location 1",Zone 2,,Concrete Formwork,not started,,,2024/01/01
"Zone 2, Location 1",Zone 2,,Concrete Pour,not started,,,2024/01/01
"Zone 2, Location 1",Zone 2,,Concrete Rebar,not started,,,2024/01/01
"Zone 2, Location 1",Zone 2,,Conveyance,in progress,2023/07/27,,2024/01/01
"Zone 2, Location 2",Zone 2,,Backfill,not started,,,2024/01/01
"Zone 2, Location 2",Zone 2,,Concrete Formwork,not started,,,2024/01/01
"Zone 2, Location 2",Zone 2,,Concrete Pour,not started,,,2024/01/01
"Zone 2, Location 2",Zone 2,,Concrete Rebar,not started,,,2024/01/01
"Zone 2, Location 2",Zone 2,,Conveyance,in progress,2023/07/27,,2024/01/01
"Zone 1, Location 2",Zone 1,,Backfill,not started,,,2024/01/01
"Zone 1, Location 2",Zone 1,,Concrete Formwork,not started,,,2024/01/01
"Zone 1, Location 2",Zone 1,,Concrete Pour,not started,,,2024/01/01
"Zone 1, Location 2",Zone 1,,Concrete Rebar,not started,,,2024/01/01
"Zone 1, Location 2",Zone 1,,Conveyance,in progress,2023/07/27,,2024/01/01
"Zone 1, Location 3",Zone 1,,Backfill,not started,,,2024/01/01
"Zone 1, Location 3",Zone 1,,Concrete Formwork,not started,,,2024/01/01
"Zone 1, Location 3",Zone 1,,Concrete Pour,not started,,,2024/01/01
"Zone 1, Location 3",Zone 1,,Concrete Rebar,not started,,,2024/01/01
"Zone 1, Location 3",Zone 1,,Conveyance,in progress,2023/07/27,,2024/01/01
"DWTR, Location 1",DWTR,,Backfill,not started,,,2024/01/01
"DWTR, Location 1",DWTR,,Concrete Formwork,not started,,,2024/01/01
"DWTR, Location 1",DWTR,,Concrete Pour,not started,,,2024/01/01
"DWTR, Location 1",DWTR,,Concrete Rebar,not started,,,2024/01/01
"DWTR, Location 1",DWTR,,DWTR Installation,in progress,2023/07/30,,2024/01/01
"DWTR, Location 2",DWTR,,Backfill,in progress,2023/07/27,,2024/01/01
"DWTR, Location 2",DWTR,,Concrete Formwork,not started,,,2024/01/01
"DWTR, Location 2",DWTR,,Concrete Pour,not started,,,2024/01/01
"DWTR, Location 2",DWTR,,Concrete Rebar,not started,,,2024/01/01
"DWTR, Location 2",DWTR,,DWTR Installation,not started,,,2024/01/01
"DCH2, Location 1",DCH2,,Roofing Flashing,not started,,,2024/01/01
"DCH2, Location 1",DCH2,,Roofing Insulation,complete,,,2024/01/01
"DCH2, Location 1",DCH2,,Roofing Membrane,complete,,,2024/01/01
"DCH2, Location 1",DCH2,,Roofing Metal Deck,complete,,,2024/01/01
"DCH2, Location 1",DCH2,,Structural Steel,complete,,,2024/01/01
"DCH2, Location 2",DCH2,,Roofing Flashing,not started,,,2024/01/01
"DCH2, Location 2",DCH2,,Roofing Insulation,complete,,,2024/01/01
"DCH2, Location 2",DCH2,,Roofing Membrane,complete,,,2024/01/01
"DCH2, Location 2",DCH2,,Roofing Metal Deck,complete,,,2024/01/01
"DCH2, Location 2",DCH2,,Structural Steel,complete,,,2024/01/01
"DCH2, Location 3",DCH2,,Roofing Flashing,in progress,2024/01/01,,2024/01/01
"DCH2, Location 3",DCH2,,Roofing Insulation,complete,,,2024/01/01
"DCH2, Location 3",DCH2,,Roofing Membrane,complete,,2023/07/30,2024/01/01
"DCH2, Location 3",DCH2,,Roofing Metal Deck,complete,,,2024/01/01
"DCH2, Location 3",DCH2,,Structural Steel,complete,,,2024/01/01
"DCH2, Location 4",DCH2,,Roofing Flashing,in progress,2023/07/27,,2024/01/01
"DCH2, Location 4",DCH2,,Roofing Insulation,no data,,,2024/01/01
"DCH2, Location 4",DCH2,,Roofing Membrane,no data,,,2024/01/01
"DCH2, Location 4",DCH2,,Roofing Metal Deck,complete,,,2024/01/01
"DCH2, Location 4",DCH2,,Structural Steel,complete,,,2024/01/01
"DCH2, Location 5",DCH2,,Roofing Flashing,in progress,2024/01/01,,2024/01/01
"DCH2, Location 5",DCH2,,Roofing Insulation,complete,,,2024/01/01
"DCH2, Location 5",DCH2,,Roofing Membrane,complete,,2023/07/30,2024/01/01
"DCH2, Location 5",DCH2,,Roofing Metal Deck,complete,,,2024/01/01
"DCH2, Location 5",DCH2,,Structural Steel,complete,,,2024/01/01
"DCH2, Location 6",DCH2,,Roofing Flashing,not started,,,2024/01/01
"DCH2, Location 6",DCH2,,Roofing Insulation,complete,,,2024/01/01
"DCH2, Location 6",DCH2,,Roofing Membrane,no data,,,2024/01/01
"DCH2, Location 6",DCH2,,Roofing Metal Deck,complete,,,2024/01/01
"DCH2, Location 6",DCH2,,Structural Steel,complete,,,2024/01/01
"DCH1, Location 1",DCH1,,Roofing Flashing,complete,,,2024/01/01
"DCH1, Location 1",DCH1,,Roofing Insulation,no data,,,2024/01/01
"DCH1, Location 1",DCH1,,Roofing Membrane,no data,,,2024/01/01
"DCH1, Location 1",DCH1,,Roofing Metal Deck,complete,,,2024/01/01
"DCH1, Location 1",DCH1,,Structural Steel,complete,,,2024/01/01
"DCH1, Location 2",DCH1,,Roofing Flashing,not started,,,2024/01/01
"DCH1, Location 2",DCH1,,Roofing Insulation,complete,,,2024/01/01
"DCH1, Location 2",DCH1,,Roofing Membrane,complete,,,2024/01/01
"DCH1, Location 2",DCH1,,Roofing Metal Deck,complete,,,2024/01/01
"DCH1, Location 2",DCH1,,Structural Steel,complete,,,2024/01/01
"DCH1, Location 3",DCH1,,Roofing Flashing,not started,,,2024/01/01
"DCH1, Location 3",DCH1,,Roofing Insulation,no data,,,2024/01/01
"DCH1, Location 3",DCH1,,Roofing Membrane,no data,,,2024/01/01
"DCH1, Location 3",DCH1,,Roofing Metal Deck,complete,,,2024/01/01
"DCH1, Location 3",DCH1,,Structural Steel,complete,,,2024/01/01
"DCH1, Location 4",DCH1,,Roofing Flashing,not started,,,2024/01/01
"DCH1, Location 4",DCH1,,Roofing Insulation,complete,,,2024/01/01
"DCH1, Location 4",DCH1,,Roofing Membrane,complete,,,2024/01/01
"DCH1, Location 4",DCH1,,Roofing Metal Deck,complete,,,2024/01/01
"DCH1, Location 4",DCH1,,Structural Steel,complete,,,2024/01/01
"DCH1, Location 5",DCH1,,Roofing Flashing,not started,,,2024/01/01
"DCH1, Location 5",DCH1,,Roofing Insulation,complete,,,2024/01/01
"DCH1, Location 5",DCH1,,Roofing Membrane,complete,,,2024/01/01
"DCH1, Location 5",DCH1,,Roofing Metal Deck,complete,,,2024/01/01
"DCH1, Location 5",DCH1,,Structural Steel,complete,,,2024/01/01
"DCH1, Location 6",DCH1,,Roofing Flashing,not started,,,2024/01/01
"DCH1, Location 6",DCH1,,Roofing Insulation,complete,,,2024/01/01
"DCH1, Location 6",DCH1,,Roofing Membrane,complete,,,2024/01/01
"DCH1, Location 6",DCH1,,Roofing Metal Deck,complete,,,2024/01/01
"DCH1, Location 6",DCH1,,Structural Steel,complete,,,2024/01/01
"DCH1, Location 7",DCH1,,Roofing Flashing,complete,,2023/07/27,2024/01/01
"DCH1, Location 7",DCH1,,Roofing Insulation,complete,,,2024/01/01
"DCH1, Location 7",DCH1,,Roofing Membrane,complete,,,2024/01/01
"DCH1, Location 7",DCH1,,Roofing Metal Deck,complete,,,2024/01/01
"DCH1, Location 7",DCH1,,Structural Steel,complete,,,2024/01/01
"DCH1, Location 8",DCH1,,Roofing Flashing,complete,2023/07/30,2023/07/04,2024/01/01
"DCH1, Location 8",DCH1,,Roofing Insulation,complete,,,2024/01/01
"DCH1, Location 8",DCH1,,Roofing Membrane,complete,,,2024/01/01
"DCH1, Location 8",DCH1,,Roofing Metal Deck,complete,,,2024/01/01
"DCH1, Location 8",DCH1,,Structural Steel,complete,,,2024/01/01
"Zone 8, Location 1",Zone 8,,Backfill,complete,,,2024/01/01
"Zone 8, Location 1",Zone 8,,Concrete Formwork,complete,,,2024/01/01
"Zone 8, Location 1",Zone 8,,Concrete Pour,complete,,,2024/01/01
"Zone 8, Location 1",Zone 8,,Concrete Rebar,complete,,,2024/01/01
"Zone 8, Location 1",Zone 8,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 8, Location 1",Zone 8,,Electrical Yard 96 Equipment Placement,not started,,,2024/01/01
"Zone 8, Location 2",Zone 8,,Backfill,complete,,,2024/01/01
"Zone 8, Location 2",Zone 8,,Concrete Formwork,complete,,,2024/01/01
"Zone 8, Location 2",Zone 8,,Concrete Pour,complete,,,2024/01/01
"Zone 8, Location 2",Zone 8,,Concrete Rebar,complete,,,2024/01/01
"Zone 8, Location 2",Zone 8,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 8, Location 2",Zone 8,,Electrical Yard 96 Equipment Placement,not started,,,2024/01/01
"Zone 8, Location 3",Zone 8,,Backfill,complete,,,2024/01/01
"Zone 8, Location 3",Zone 8,,Concrete Formwork,complete,,,2024/01/01
"Zone 8, Location 3",Zone 8,,Concrete Pour,complete,,,2024/01/01
"Zone 8, Location 3",Zone 8,,Concrete Rebar,complete,,,2024/01/01
"Zone 8, Location 3",Zone 8,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 8, Location 3",Zone 8,,Electrical Yard 96 Equipment Placement,not started,,,2024/01/01
"Zone 8, Location 4",Zone 8,,Backfill,complete,,,2024/01/01
"Zone 8, Location 4",Zone 8,,Concrete Formwork,complete,,,2024/01/01
"Zone 8, Location 4",Zone 8,,Concrete Pour,complete,,,2024/01/01
"Zone 8, Location 4",Zone 8,,Concrete Rebar,complete,,,2024/01/01
"Zone 8, Location 4",Zone 8,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 8, Location 4",Zone 8,,Electrical Yard 96 Equipment Placement,not started,,,2024/01/01
"Zone 8, Location 5",Zone 8,,Backfill,complete,,,2024/01/01
"Zone 8, Location 5",Zone 8,,Concrete Formwork,complete,,,2024/01/01
"Zone 8, Location 5",Zone 8,,Concrete Pour,complete,,,2024/01/01
"Zone 8, Location 5",Zone 8,,Concrete Rebar,complete,,,2024/01/01
"Zone 8, Location 5",Zone 8,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 8, Location 5",Zone 8,,Electrical Yard 96 Equipment Placement,not started,,,2024/01/01
"Zone 7, Location 1",Zone 7,,Backfill,complete,,,2024/01/01
"Zone 7, Location 1",Zone 7,,Concrete Formwork,complete,,,2024/01/01
"Zone 7, Location 1",Zone 7,,Concrete Pour,complete,,,2024/01/01
"Zone 7, Location 1",Zone 7,,Concrete Rebar,complete,,,2024/01/01
"Zone 7, Location 1",Zone 7,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 7, Location 1",Zone 7,,Electrical Yard 96 Equipment Placement,not started,,,2024/01/01
"Zone 7, Location 2",Zone 7,,Backfill,complete,,,2024/01/01
"Zone 7, Location 2",Zone 7,,Concrete Formwork,complete,,,2024/01/01
"Zone 7, Location 2",Zone 7,,Concrete Pour,complete,,,2024/01/01
"Zone 7, Location 2",Zone 7,,Concrete Rebar,complete,,,2024/01/01
"Zone 7, Location 2",Zone 7,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 7, Location 2",Zone 7,,Electrical Yard 96 Equipment Placement,not started,,,2024/01/01
"Zone 7, Location 3",Zone 7,,Backfill,complete,,,2024/01/01
"Zone 7, Location 3",Zone 7,,Concrete Formwork,complete,,,2024/01/01
"Zone 7, Location 3",Zone 7,,Concrete Pour,complete,,,2024/01/01
"Zone 7, Location 3",Zone 7,,Concrete Rebar,complete,,,2024/01/01
"Zone 7, Location 3",Zone 7,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 7, Location 3",Zone 7,,Electrical Yard 96 Equipment Placement,not started,,,2024/01/01
"Zone 7, Location 4",Zone 7,,Backfill,complete,,,2024/01/01
"Zone 7, Location 4",Zone 7,,Concrete Formwork,complete,,,2024/01/01
"Zone 7, Location 4",Zone 7,,Concrete Pour,complete,,,2024/01/01
"Zone 7, Location 4",Zone 7,,Concrete Rebar,complete,,,2024/01/01
"Zone 7, Location 4",Zone 7,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 7, Location 4",Zone 7,,Electrical Yard 96 Equipment Placement,not started,,,2024/01/01
"Zone 7, Location 5",Zone 7,,Backfill,complete,,,2024/01/01
"Zone 7, Location 5",Zone 7,,Concrete Formwork,complete,,,2024/01/01
"Zone 7, Location 5",Zone 7,,Concrete Pour,complete,,,2024/01/01
"Zone 7, Location 5",Zone 7,,Concrete Rebar,complete,,,2024/01/01
"Zone 7, Location 5",Zone 7,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 7, Location 5",Zone 7,,Electrical Yard 96 Equipment Placement,not started,,,2024/01/01
"Zone 7, Location 6",Zone 7,,Backfill,complete,,,2024/01/01
"Zone 7, Location 6",Zone 7,,Concrete Formwork,complete,,,2024/01/01
"Zone 7, Location 6",Zone 7,,Concrete Pour,complete,,,2024/01/01
"Zone 7, Location 6",Zone 7,,Concrete Rebar,complete,,,2024/01/01
"Zone 7, Location 6",Zone 7,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 7, Location 6",Zone 7,,Electrical Yard 96 Equipment Placement,not started,,,2024/01/01
"Zone 7, Location 7",Zone 7,,Backfill,complete,,,2024/01/01
"Zone 7, Location 7",Zone 7,,Concrete Formwork,complete,,,2024/01/01
"Zone 7, Location 7",Zone 7,,Concrete Pour,complete,,,2024/01/01
"Zone 7, Location 7",Zone 7,,Concrete Rebar,complete,,,2024/01/01
"Zone 7, Location 7",Zone 7,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 7, Location 7",Zone 7,,Electrical Yard 96 Equipment Placement,not started,,,2024/01/01
"Zone 6, Location 1",Zone 6,,Backfill,complete,,,2024/01/01
"Zone 6, Location 1",Zone 6,,Concrete Formwork,complete,,,2024/01/01
"Zone 6, Location 1",Zone 6,,Concrete Pour,complete,,,2024/01/01
"Zone 6, Location 1",Zone 6,,Concrete Rebar,complete,,,2024/01/01
"Zone 6, Location 1",Zone 6,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 6, Location 1",Zone 6,,Electrical Yard 96 Equipment Placement,not started,,,2024/01/01
"Zone 6, Location 2",Zone 6,,Backfill,complete,,,2024/01/01
"Zone 6, Location 2",Zone 6,,Concrete Formwork,complete,,,2024/01/01
"Zone 6, Location 2",Zone 6,,Concrete Pour,complete,,,2024/01/01
"Zone 6, Location 2",Zone 6,,Concrete Rebar,complete,,,2024/01/01
"Zone 6, Location 2",Zone 6,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 6, Location 2",Zone 6,,Electrical Yard 96 Equipment Placement,not started,,,2024/01/01
"Zone 6, Location 3",Zone 6,,Backfill,complete,,,2024/01/01
"Zone 6, Location 3",Zone 6,,Concrete Formwork,complete,,,2024/01/01
"Zone 6, Location 3",Zone 6,,Concrete Pour,complete,,,2024/01/01
"Zone 6, Location 3",Zone 6,,Concrete Rebar,complete,,,2024/01/01
"Zone 6, Location 3",Zone 6,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 6, Location 3",Zone 6,,Electrical Yard 96 Equipment Placement,not started,,,2024/01/01
"Zone 6, Location 4",Zone 6,,Backfill,complete,,,2024/01/01
"Zone 6, Location 4",Zone 6,,Concrete Formwork,complete,,,2024/01/01
"Zone 6, Location 4",Zone 6,,Concrete Pour,complete,,,2024/01/01
"Zone 6, Location 4",Zone 6,,Concrete Rebar,complete,,,2024/01/01
"Zone 6, Location 4",Zone 6,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 6, Location 4",Zone 6,,Electrical Yard 96 Equipment Placement,not started,,,2024/01/01
"Zone 6, Location 5",Zone 6,,Backfill,complete,,,2024/01/01
"Zone 6, Location 5",Zone 6,,Concrete Formwork,complete,,,2024/01/01
"Zone 6, Location 5",Zone 6,,Concrete Pour,complete,,,2024/01/01
"Zone 6, Location 5",Zone 6,,Concrete Rebar,complete,,,2024/01/01
"Zone 6, Location 5",Zone 6,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 6, Location 5",Zone 6,,Electrical Yard 96 Equipment Placement,not started,,,2024/01/01
"Zone 6, Location 6",Zone 6,,Backfill,complete,,,2024/01/01
"Zone 6, Location 6",Zone 6,,Concrete Formwork,complete,,,2024/01/01
"Zone 6, Location 6",Zone 6,,Concrete Pour,complete,,,2024/01/01
"Zone 6, Location 6",Zone 6,,Concrete Rebar,complete,,,2024/01/01
"Zone 6, Location 6",Zone 6,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 6, Location 6",Zone 6,,Electrical Yard 96 Equipment Placement,in progress,2024/01/01,,2024/01/01
"Zone 6, Location 7",Zone 6,,Backfill,complete,,,2024/01/01
"Zone 6, Location 7",Zone 6,,Concrete Formwork,complete,,,2024/01/01
"Zone 6, Location 7",Zone 6,,Concrete Pour,complete,,,2024/01/01
"Zone 6, Location 7",Zone 6,,Concrete Rebar,complete,,,2024/01/01
"Zone 6, Location 7",Zone 6,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 6, Location 7",Zone 6,,Electrical Yard 96 Equipment Placement,in progress,2024/01/01,,2024/01/01
"Zone 5, Location 1",Zone 5,,Backfill,complete,,,2024/01/01
"Zone 5, Location 1",Zone 5,,Concrete Formwork,complete,,,2024/01/01
"Zone 5, Location 1",Zone 5,,Concrete Pour,complete,,,2024/01/01
"Zone 5, Location 1",Zone 5,,Concrete Rebar,complete,,,2024/01/01
"Zone 5, Location 1",Zone 5,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 5, Location 1",Zone 5,,Electrical Yard 96 Equipment Placement,in progress,2024/01/01,,2024/01/01
"Zone 5, Location 2",Zone 5,,Backfill,complete,,,2024/01/01
"Zone 5, Location 2",Zone 5,,Concrete Formwork,complete,,,2024/01/01
"Zone 5, Location 2",Zone 5,,Concrete Pour,complete,,,2024/01/01
"Zone 5, Location 2",Zone 5,,Concrete Rebar,complete,,,2024/01/01
"Zone 5, Location 2",Zone 5,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 5, Location 2",Zone 5,,Electrical Yard 96 Equipment Placement,in progress,2024/01/01,,2024/01/01
"Zone 5, Location 3",Zone 5,,Backfill,complete,,,2024/01/01
"Zone 5, Location 3",Zone 5,,Concrete Formwork,complete,,,2024/01/01
"Zone 5, Location 3",Zone 5,,Concrete Pour,complete,,,2024/01/01
"Zone 5, Location 3",Zone 5,,Concrete Rebar,complete,,,2024/01/01
"Zone 5, Location 3",Zone 5,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 5, Location 3",Zone 5,,Electrical Yard 96 Equipment Placement,in progress,2024/01/01,,2024/01/01
"Zone 5, Location 4",Zone 5,,Backfill,complete,,,2024/01/01
"Zone 5, Location 4",Zone 5,,Concrete Formwork,complete,,,2024/01/01
"Zone 5, Location 4",Zone 5,,Concrete Pour,complete,,,2024/01/01
"Zone 5, Location 4",Zone 5,,Concrete Rebar,complete,,,2024/01/01
"Zone 5, Location 4",Zone 5,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 5, Location 4",Zone 5,,Electrical Yard 96 Equipment Placement,in progress,2024/01/01,,2024/01/01
"Zone 5, Location 5",Zone 5,,Backfill,complete,,,2024/01/01
"Zone 5, Location 5",Zone 5,,Concrete Formwork,complete,,,2024/01/01
"Zone 5, Location 5",Zone 5,,Concrete Pour,complete,,,2024/01/01
"Zone 5, Location 5",Zone 5,,Concrete Rebar,complete,,,2024/01/01
"Zone 5, Location 5",Zone 5,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 5, Location 5",Zone 5,,Electrical Yard 96 Equipment Placement,in progress,2023/07/27,,2024/01/01
"Zone 5, Location 6",Zone 5,,Backfill,complete,,,2024/01/01
"Zone 5, Location 6",Zone 5,,Concrete Formwork,complete,,,2024/01/01
"Zone 5, Location 6",Zone 5,,Concrete Pour,complete,,,2024/01/01
"Zone 5, Location 6",Zone 5,,Concrete Rebar,complete,,,2024/01/01
"Zone 5, Location 6",Zone 5,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 5, Location 6",Zone 5,,Electrical Yard 96 Equipment Placement,in progress,2023/07/27,,2024/01/01
"Zone 5, Location 7",Zone 5,,Backfill,complete,,,2024/01/01
"Zone 5, Location 7",Zone 5,,Concrete Formwork,complete,,,2024/01/01
"Zone 5, Location 7",Zone 5,,Concrete Pour,complete,,,2024/01/01
"Zone 5, Location 7",Zone 5,,Concrete Rebar,complete,,,2024/01/01
"Zone 5, Location 7",Zone 5,,Electrical Yard Equipment Conduit,not started,,,2024/01/01
"Zone 5, Location 7",Zone 5,,Electrical Yard 96 Equipment Placement,in progress,2023/07/27,,2024/01/01
"Zone 4, Location 1",Zone 4,,Backfill,complete,,,2024/01/01
"Zone 4, Location 1",Zone 4,,Concrete Formwork,complete,,,2024/01/01
"Zone 4, Location 1",Zone 4,,Concrete Pour,complete,,,2024/01/01
"Zone 4, Location 1",Zone 4,,Concrete Rebar,complete,,,2024/01/01
