TaskID,TaskName,TradeJudgement,Reasoning
TK_NotStart,CX-10693,Unassigned,No alias match
TK_NotStart,CX-10700,Unassigned,No alias match
TK_NotStart,CX-10706,Unassigned,No alias match
TK_NotStart,CX-10715,Unassigned,No alias match
TK_NotStart,CX-10720,Unassigned,No alias match
TK_NotStart,CX-10729,Unassigned,No alias match
TK_NotStart,CX-10744,Unassigned,No alias match
TK_NotStart,CX-10755,Unassigned,No alias match
TK_NotStart,CX-10762,Unassigned,No alias match
TK_NotStart,CX-10772,Unassigned,No alias match
TK_NotStart,CX-10777,Unassigned,No alias match
TK_NotStart,CX-10787,Unassigned,No alias match
TK_NotStart,CX-10793,Unassigned,No alias match
TK_NotStart,CX-10808,Unassigned,No alias match
TK_NotStart,CX-10820,Unassigned,No alias match
TK_NotStart,CX-10834,Unassigned,No alias match
TK_NotStart,CX-10839,Unassigned,No alias match
TK_NotStart,CX-10848,Unassigned,No alias match
TK_NotStart,CX-10859,Unassigned,No alias match
TK_NotStart,CX-10863,Unassigned,No alias match
TK_NotStart,CX-10867,Unassigned,No alias match
TK_NotStart,CX-10871,Unassigned,No alias match
TK_NotStart,CX-10875,Unassigned,No alias match
TK_NotStart,CX-10883,Unassigned,No alias match
TK_NotStart,CX-10888,Unassigned,No alias match
TK_NotStart,CX-10896,Unassigned,No alias match
TK_NotStart,CX-10899,Unassigned,No alias match
TK_NotStart,CX-10907,Unassigned,No alias match
TK_NotStart,CX-10910,Unassigned,No alias match
TK_NotStart,CX-10922,Unassigned,No alias match
TK_NotStart,CX-10942,Unassigned,No alias match
TK_NotStart,CX-10949,Unassigned,No alias match
TK_NotStart,CX-10952,Unassigned,No alias match
TK_NotStart,CX-10960,Unassigned,No alias match
TK_NotStart,CX-10963,Unassigned,No alias match
TK_NotStart,CX-10701,Unassigned,No alias match
TK_NotStart,CX-10716,Unassigned,No alias match
TK_NotStart,CX-10730,Unassigned,No alias match
TK_NotStart,CX-10756,Unassigned,No alias match
TK_NotStart,CX-10773,Unassigned,No alias match
TK_NotStart,CX-10788,Unassigned,No alias match
TK_NotStart,CX-10809,Unassigned,No alias match
TK_NotStart,CX-10835,Unassigned,No alias match
TK_NotStart,CX-10849,Unassigned,No alias match
TK_NotStart,CX-10864,Unassigned,No alias match
TK_NotStart,CX-10872,Unassigned,No alias match
TK_NotStart,CX-10884,Unassigned,No alias match
TK_NotStart,CX-10897,Unassigned,No alias match
TK_NotStart,CX-10908,Unassigned,No alias match
TK_NotStart,CX-10923,Unassigned,No alias match
TK_NotStart,CX-10950,Unassigned,No alias match
TK_NotStart,CX-10961,Unassigned,No alias match
TK_NotStart,CX-10969,Unassigned,No alias match
TK_NotStart,CX-10982,Unassigned,No alias match
TK_NotStart,CX-10757,Unassigned,No alias match
TK_NotStart,CX-10662,Unassigned,No alias match
TK_NotStart,CX-10810,Unassigned,No alias match
TK_NotStart,CX-10885,Unassigned,No alias match
TK_NotStart,CX-10509,Unassigned,No alias match
TK_NotStart,CX-10694,Unassigned,No alias match
TK_NotStart,CX-11017,Unassigned,No alias match
TK_NotStart,CX-10970,Unassigned,No alias match
TK_NotStart,CX-11018,Unassigned,No alias match
TK_NotStart,CX-10971,Unassigned,No alias match
TK_NotStart,CX-10063,Unassigned,No alias match
TK_NotStart,CX-10058,Unassigned,No alias match
TK_NotStart,CX-10064,Unassigned,No alias match
TK_NotStart,CX-10065,Unassigned,No alias match
TK_NotStart,CX-10168,Unassigned,No alias match
TK_NotStart,CX-10169,Unassigned,No alias match
TK_NotStart,CX-10170,Unassigned,No alias match
TK_NotStart,CX-10171,Unassigned,No alias match
TK_NotStart,CX-10172,Unassigned,No alias match
TK_NotStart,CX-10173,Unassigned,No alias match
TK_NotStart,CX-10174,Unassigned,No alias match
TK_NotStart,CX-10175,Unassigned,No alias match
TK_NotStart,CX-10176,Unassigned,No alias match
TK_NotStart,CX-10177,Unassigned,No alias match
TK_NotStart,CX-10178,Unassigned,No alias match
TK_NotStart,CX-10179,Unassigned,No alias match
TK_NotStart,CX-10180,Unassigned,No alias match
TK_NotStart,CX-10181,Unassigned,No alias match
TK_NotStart,CX-10182,Unassigned,No alias match
TK_NotStart,CX-10183,Unassigned,No alias match
TK_NotStart,CX-10184,Unassigned,No alias match
TK_NotStart,CX-10185,Unassigned,No alias match
TK_NotStart,CX-10186,Unassigned,No alias match
TK_NotStart,CX-10187,Unassigned,No alias match
TK_NotStart,CX-10188,Unassigned,No alias match
TK_NotStart,CX-10189,Unassigned,No alias match
TK_NotStart,CX-10190,Unassigned,No alias match
TK_NotStart,CX-10191,Unassigned,No alias match
TK_NotStart,CX-10192,Unassigned,No alias match
TK_NotStart,CX-10193,Unassigned,No alias match
TK_NotStart,CX-10066,Unassigned,No alias match
TK_NotStart,CX-10067,Unassigned,No alias match
TK_NotStart,CX-10194,Unassigned,No alias match
TK_NotStart,CX-10195,Unassigned,No alias match
TK_NotStart,CX-10196,Unassigned,No alias match
TK_NotStart,CX-10197,Unassigned,No alias match
TK_NotStart,CX-10198,Unassigned,No alias match
TK_NotStart,CX-10199,Unassigned,No alias match
TK_NotStart,CX-10200,Unassigned,No alias match
TK_NotStart,CX-10201,Unassigned,No alias match
TK_NotStart,CX-10202,Unassigned,No alias match
TK_NotStart,CX-10203,Unassigned,No alias match
TK_NotStart,CX-10204,Unassigned,No alias match
TK_NotStart,CX-10205,Unassigned,No alias match
TK_NotStart,CX-10206,Unassigned,No alias match
TK_NotStart,CX-10207,Unassigned,No alias match
TK_NotStart,CX-10208,Unassigned,No alias match
TK_NotStart,CX-10209,Unassigned,No alias match
TK_NotStart,CX-10210,Unassigned,No alias match
TK_NotStart,CX-10211,Unassigned,No alias match
TK_NotStart,CX-10212,Unassigned,No alias match
TK_NotStart,CX-10213,Unassigned,No alias match
TK_NotStart,CX-10214,Unassigned,No alias match
TK_NotStart,CX-10215,Unassigned,No alias match
TK_NotStart,CX-10216,Unassigned,No alias match
TK_NotStart,CX-10217,Unassigned,No alias match
TK_NotStart,CX-10218,Unassigned,No alias match
TK_NotStart,CX-10219,Unassigned,No alias match
TK_NotStart,CX-10068,Unassigned,No alias match
TK_NotStart,CX-10069,Unassigned,No alias match
TK_NotStart,CX-10262,Unassigned,No alias match
TK_NotStart,CX-10525,Unassigned,No alias match
TK_NotStart,CX-10526,Unassigned,No alias match
TK_NotStart,CX-10527,Unassigned,No alias match
TK_NotStart,CX-10141,Unassigned,No alias match
TK_NotStart,CX-10142,Unassigned,No alias match
TK_NotStart,CX-10143,Unassigned,No alias match
TK_NotStart,CX-10144,Unassigned,No alias match
TK_NotStart,CX-10489,Unassigned,No alias match
TK_NotStart,CX-10547,Unassigned,No alias match
TK_NotStart,CX-10667,Unassigned,No alias match
TK_NotStart,CX-10731,Unassigned,No alias match
TK_NotStart,CX-10548,Unassigned,No alias match
TK_NotStart,CX-10566,Unassigned,No alias match
TK_NotStart,CX-10577,Unassigned,No alias match
TK_NotStart,CX-10549,Unassigned,No alias match
TK_NotStart,CX-10550,Unassigned,No alias match
TK_NotStart,CX-10551,Unassigned,No alias match
TK_NotStart,CX-10676,Unassigned,No alias match
TK_NotStart,CX-10677,Unassigned,No alias match
TK_NotStart,CX-10678,Unassigned,No alias match
TK_NotStart,CX-10794,Unassigned,No alias match
TK_NotStart,CX-10911,Unassigned,No alias match
TK_NotStart,CX-10795,Unassigned,No alias match
TK_NotStart,CX-10912,Unassigned,No alias match
TK_NotStart,CX-10679,Unassigned,No alias match
TK_NotStart,CX-10796,Unassigned,No alias match
TK_NotStart,CX-10278,Unassigned,No alias match
TK_NotStart,CX-10821,Unassigned,No alias match
TK_NotStart,CX-10668,Unassigned,No alias match
TK_NotStart,CX-10669,Unassigned,No alias match
TK_NotStart,CX-10670,Unassigned,No alias match
TK_NotStart,CX-10671,Unassigned,No alias match
TK_NotStart,CX-10672,Unassigned,No alias match
TK_NotStart,CX-10732,Unassigned,No alias match
TK_NotStart,CX-10733,Unassigned,No alias match
TK_NotStart,CX-10734,Unassigned,No alias match
TK_NotStart,CX-10778,Unassigned,No alias match
TK_NotStart,CX-10552,Unassigned,No alias match
TK_NotStart,CX-10553,Unassigned,No alias match
TK_NotStart,CX-10554,Unassigned,No alias match
TK_NotStart,CX-10789,Unassigned,No alias match
TK_NotStart,CX-10578,Unassigned,No alias match
TK_NotStart,CX-10735,Unassigned,No alias match
TK_NotStart,CX-10811,Unassigned,No alias match
TK_NotStart,CX-10812,Unassigned,No alias match
TK_NotStart,CX-10813,Unassigned,No alias match
TK_NotStart,CX-10814,Unassigned,No alias match
TK_NotStart,CX-10815,Unassigned,No alias match
TK_NotStart,CX-10797,Unassigned,No alias match
TK_NotStart,CX-10913,Unassigned,No alias match
TK_NotStart,CX-10798,Unassigned,No alias match
TK_NotStart,CX-10914,Unassigned,No alias match
TK_NotStart,CX-10915,Unassigned,No alias match
TK_NotStart,CX-10736,Unassigned,No alias match
TK_NotStart,CX-10745,Unassigned,No alias match
TK_NotStart,CX-10758,Unassigned,No alias match
TK_NotStart,CX-10822,Unassigned,No alias match
TK_NotStart,CX-10823,Unassigned,No alias match
TK_NotStart,CX-10824,Unassigned,No alias match
TK_NotStart,CX-10825,Unassigned,No alias match
TK_NotStart,CX-10673,Unassigned,No alias match
TK_NotStart,CX-10816,Unassigned,No alias match
TK_NotStart,CX-10746,Unassigned,No alias match
TK_NotStart,CX-10889,Unassigned,No alias match
TK_NotStart,CX-10595,Unassigned,No alias match
TK_NotStart,CX-10596,Unassigned,No alias match
TK_NotStart,CX-10663,Unassigned,No alias match
TK_NotStart,CX-10689,Unassigned,No alias match
TK_NotStart,CX-10536,Unassigned,No alias match
TK_NotStart,CX-10683,Unassigned,No alias match
TK_NotStart,CX-10695,Unassigned,No alias match
TK_NotStart,CX-10702,Unassigned,No alias match
TK_NotStart,CX-10707,Unassigned,No alias match
TK_NotStart,CX-10717,Unassigned,No alias match
TK_NotStart,CX-10721,Unassigned,No alias match
TK_NotStart,CX-10737,Unassigned,No alias match
TK_NotStart,CX-10747,Unassigned,No alias match
TK_NotStart,CX-10759,Unassigned,No alias match
TK_NotStart,CX-10763,Unassigned,No alias match
TK_NotStart,CX-10774,Unassigned,No alias match
TK_NotStart,CX-10779,Unassigned,No alias match
TK_NotStart,CX-10790,Unassigned,No alias match
TK_NotStart,CX-10799,Unassigned,No alias match
TK_NotStart,CX-10817,Unassigned,No alias match
TK_NotStart,CX-10826,Unassigned,No alias match
TK_NotStart,CX-10836,Unassigned,No alias match
TK_NotStart,CX-10840,Unassigned,No alias match
TK_NotStart,CX-10850,Unassigned,No alias match
TK_NotStart,CX-10860,Unassigned,No alias match
TK_NotStart,CX-10865,Unassigned,No alias match
TK_NotStart,CX-10868,Unassigned,No alias match
TK_NotStart,CX-10873,Unassigned,No alias match
TK_NotStart,CX-10876,Unassigned,No alias match
TK_NotStart,CX-10886,Unassigned,No alias match
TK_NotStart,CX-10890,Unassigned,No alias match
TK_NotStart,CX-10898,Unassigned,No alias match
TK_NotStart,CX-10900,Unassigned,No alias match
TK_NotStart,CX-10909,Unassigned,No alias match
TK_NotStart,CX-10916,Unassigned,No alias match
TK_NotStart,CX-10924,Unassigned,No alias match
TK_NotStart,CX-10943,Unassigned,No alias match
TK_NotStart,CX-10951,Unassigned,No alias match
TK_NotStart,CX-10953,Unassigned,No alias match
TK_NotStart,CX-10962,Unassigned,No alias match
TK_NotStart,CX-10964,Unassigned,No alias match
TK_NotStart,CX-10972,Unassigned,No alias match
TK_NotStart,CX-10975,Unassigned,No alias match
TK_NotStart,CX-10062,Unassigned,No alias match
TK_NotStart,CX-10114,Unassigned,No alias match
TK_NotStart,CX-10680,Unassigned,No alias match
TK_NotStart,CX-10851,Unassigned,No alias match
TK_NotStart,CX-11038,Unassigned,No alias match
TK_NotStart,CX-11056,Unassigned,No alias match
TK_NotStart,CX-11062,Unassigned,No alias match
TK_NotStart,CX-10984,Unassigned,No alias match
TK_NotStart,CX-11025,Unassigned,No alias match
TK_NotStart,CX-10985,Unassigned,No alias match
TK_NotStart,CX-10145,Unassigned,No alias match
TK_NotStart,CX-10124,Unassigned,No alias match
TK_NotStart,CX-10125,Unassigned,No alias match
TK_NotStart,CX-10147,Unassigned,No alias match
TK_NotStart,CX-10148,Unassigned,No alias match
TK_NotStart,CX-10149,Unassigned,No alias match
TK_NotStart,CX-10230,Unassigned,No alias match
TK_NotStart,CX-10250,Unassigned,No alias match
TK_NotStart,CX-10273,Unassigned,No alias match
TK_NotStart,CX-10394,Unassigned,No alias match
TK_NotStart,CX-10494,Unassigned,No alias match
TK_NotStart,CX-10150,Unassigned,No alias match
TK_NotStart,CX-10151,Unassigned,No alias match
TK_NotStart,CX-11122,Unassigned,No alias match
TK_NotStart,CX-10738,Unassigned,No alias match
TK_NotStart,CX-10739,Unassigned,No alias match
TK_NotStart,CX-10740,Unassigned,No alias match
TK_NotStart,CX-11231,Unassigned,No alias match
TK_NotStart,CX-11230,Unassigned,No alias match
TK_NotStart,CX-11030,Unassigned,No alias match
TK_NotStart,CX-11031,Unassigned,No alias match
TK_NotStart,CX-11032,Unassigned,No alias match
TK_NotStart,CX-11052,Unassigned,No alias match
TK_NotStart,CX-11050,Unassigned,No alias match
TK_NotStart,CX-11053,Unassigned,No alias match
TK_NotStart,CX-11046,Unassigned,No alias match
TK_NotStart,CX-11065,Unassigned,No alias match
TK_NotStart,CX-11061,Unassigned,No alias match
TK_NotStart,CX-11066,Unassigned,No alias match
TK_NotStart,CX-11057,Unassigned,No alias match
TK_NotStart,CX-11135,Unassigned,No alias match
TK_NotStart,CX-10597,Unassigned,No alias match
TK_NotStart,CX-11019,Unassigned,No alias match
TK_NotStart,CX-11022,Unassigned,No alias match
TK_NotStart,CX-11049,Unassigned,No alias match
TK_NotStart,CX-10973,Unassigned,No alias match
TK_NotStart,CX-10343,Unassigned,No alias match
TK_NotStart,CX-10344,Unassigned,No alias match
TK_NotStart,CX-10345,Unassigned,No alias match
TK_NotStart,CX-10346,Unassigned,No alias match
TK_NotStart,CX-10347,Unassigned,No alias match
TK_NotStart,CX-10348,Unassigned,No alias match
TK_NotStart,CX-10349,Unassigned,No alias match
TK_NotStart,CX-10350,Unassigned,No alias match
TK_NotStart,CX-10351,Unassigned,No alias match
TK_NotStart,CX-10352,Unassigned,No alias match
TK_NotStart,CX-10353,Unassigned,No alias match
TK_NotStart,CX-10354,Unassigned,No alias match
TK_NotStart,CX-10355,Unassigned,No alias match
TK_NotStart,CX-10356,Unassigned,No alias match
TK_NotStart,CX-10357,Unassigned,No alias match
TK_NotStart,CX-10358,Unassigned,No alias match
TK_NotStart,CX-10359,Unassigned,No alias match
TK_NotStart,CX-10360,Unassigned,No alias match
TK_NotStart,CX-10361,Unassigned,No alias match
TK_NotStart,CX-10362,Unassigned,No alias match
TK_NotStart,CX-10363,Unassigned,No alias match
TK_NotStart,CX-10364,Unassigned,No alias match
TK_NotStart,CX-10365,Unassigned,No alias match
TK_NotStart,CX-10366,Unassigned,No alias match
TK_NotStart,CX-10367,Unassigned,No alias match
TK_NotStart,CX-10974,Unassigned,No alias match
TK_NotStart,CX-10368,Unassigned,No alias match
TK_NotStart,CX-10369,Unassigned,No alias match
TK_NotStart,CX-10370,Unassigned,No alias match
TK_NotStart,CX-10371,Unassigned,No alias match
TK_NotStart,CX-10372,Unassigned,No alias match
TK_NotStart,CX-10373,Unassigned,No alias match
TK_NotStart,CX-10374,Unassigned,No alias match
TK_NotStart,CX-10375,Unassigned,No alias match
TK_NotStart,CX-10376,Unassigned,No alias match
TK_NotStart,CX-10377,Unassigned,No alias match
TK_NotStart,CX-10378,Unassigned,No alias match
TK_NotStart,CX-10379,Unassigned,No alias match
TK_NotStart,CX-10380,Unassigned,No alias match
TK_NotStart,CX-10381,Unassigned,No alias match
TK_NotStart,CX-10382,Unassigned,No alias match
TK_NotStart,CX-10383,Unassigned,No alias match
TK_NotStart,CX-10384,Unassigned,No alias match
TK_NotStart,CX-10385,Unassigned,No alias match
TK_NotStart,CX-10386,Unassigned,No alias match
TK_NotStart,CX-10387,Unassigned,No alias match
TK_NotStart,CX-10388,Unassigned,No alias match
TK_NotStart,CX-10389,Unassigned,No alias match
TK_NotStart,CX-10390,Unassigned,No alias match
TK_NotStart,CX-10391,Unassigned,No alias match
TK_NotStart,CX-10392,Unassigned,No alias match
TK_NotStart,CX-11158,Unassigned,No alias match
TK_NotStart,CX-11159,Unassigned,No alias match
TK_NotStart,CX-11136,Unassigned,No alias match
TK_NotStart,CX-11130,Unassigned,No alias match
TK_NotStart,CX-11131,Unassigned,No alias match
TK_NotStart,CX-11123,Unassigned,No alias match
TK_NotStart,CX-11124,Unassigned,No alias match
TK_NotStart,CX-11132,Unassigned,No alias match
TK_NotStart,CX-11110,Unassigned,No alias match
TK_NotStart,CX-11104,Unassigned,No alias match
TK_NotStart,CX-11105,Unassigned,No alias match
TK_NotStart,CX-11095,Unassigned,No alias match
TK_NotStart,CX-11096,Unassigned,No alias match
TK_NotStart,CX-11106,Unassigned,No alias match
TK_NotStart,CX-11083,Unassigned,No alias match
TK_NotStart,CX-10741,Unassigned,No alias match
TK_NotStart,CX-11071,Unassigned,No alias match
TK_NotStart,CX-11075,Unassigned,No alias match
TK_NotStart,CX-11076,Unassigned,No alias match
TK_NotStart,CX-11222,Unassigned,No alias match
TK_NotStart,CX-11212,Unassigned,No alias match
TK_NotStart,CX-11226,Unassigned,No alias match
TK_NotStart,CX-11207,Unassigned,No alias match
TK_NotStart,CX-11208,Unassigned,No alias match
TK_NotStart,CX-11200,Unassigned,No alias match
TK_NotStart,CX-11201,Unassigned,No alias match
TK_NotStart,CX-11209,Unassigned,No alias match
TK_NotStart,CX-11187,Unassigned,No alias match
TK_NotStart,CX-11182,Unassigned,No alias match
TK_NotStart,CX-11183,Unassigned,No alias match
TK_NotStart,CX-11175,Unassigned,No alias match
TK_NotStart,CX-11176,Unassigned,No alias match
TK_NotStart,CX-11184,Unassigned,No alias match
TK_NotStart,CX-11163,Unassigned,No alias match
TK_NotStart,CX-11160,Unassigned,No alias match
TK_NotStart,CX-11080,Unassigned,No alias match
TK_NotStart,CX-11150,Unassigned,No alias match
TK_NotStart,CX-11151,Unassigned,No alias match
TK_NotStart,CX-11164,Unassigned,No alias match
TK_NotStart,CX-11152,Unassigned,No alias match
TK_NotStart,CX-11143,Unassigned,No alias match
TK_NotStart,CX-11144,Unassigned,No alias match
TK_NotStart,CX-11137,Unassigned,No alias match
TK_NotStart,CX-11145,Unassigned,No alias match
TK_NotStart,CX-11138,Unassigned,No alias match
TK_NotStart,CX-11125,Unassigned,No alias match
TK_NotStart,CX-11116,Unassigned,No alias match
TK_NotStart,CX-11117,Unassigned,No alias match
TK_NotStart,CX-11111,Unassigned,No alias match
TK_NotStart,CX-11118,Unassigned,No alias match
TK_NotStart,CX-11112,Unassigned,No alias match
TK_NotStart,CX-11097,Unassigned,No alias match
TK_NotStart,CX-11089,Unassigned,No alias match
TK_NotStart,CX-11090,Unassigned,No alias match
TK_NotStart,CX-11084,Unassigned,No alias match
TK_NotStart,CX-11091,Unassigned,No alias match
TK_NotStart,CX-11085,Unassigned,No alias match
TK_NotStart,CX-11227,Unassigned,No alias match
TK_NotStart,CX-11217,Unassigned,No alias match
TK_NotStart,CX-11223,Unassigned,No alias match
TK_NotStart,CX-11218,Unassigned,No alias match
TK_NotStart,CX-11213,Unassigned,No alias match
TK_NotStart,CX-11219,Unassigned,No alias match
TK_NotStart,CX-11214,Unassigned,No alias match
TK_NotStart,CX-11202,Unassigned,No alias match
TK_NotStart,CX-11193,Unassigned,No alias match
TK_NotStart,CX-11194,Unassigned,No alias match
TK_NotStart,CX-11188,Unassigned,No alias match
TK_NotStart,CX-11195,Unassigned,No alias match
TK_NotStart,CX-11189,Unassigned,No alias match
TK_NotStart,CX-11177,Unassigned,No alias match
TK_NotStart,CX-11169,Unassigned,No alias match
TK_NotStart,CX-11170,Unassigned,No alias match
TK_NotStart,CX-11077,Unassigned,No alias match
TK_NotStart,CX-11171,Unassigned,No alias match
TK_NotStart,CX-11165,Unassigned,No alias match
TK_NotStart,CX-11092,Unassigned,No alias match
TK_NotStart,CX-11178,Unassigned,No alias match
TK_NotStart,CX-11196,Unassigned,No alias match
TK_NotStart,CX-11203,Unassigned,No alias match
TK_NotStart,CX-11204,Unassigned,No alias match
TK_NotStart,CX-11220,Unassigned,No alias match
TK_NotStart,CX-11224,Unassigned,No alias match
TK_NotStart,CX-11225,Unassigned,No alias match
TK_NotStart,CX-11228,Unassigned,No alias match
TK_NotStart,CX-11098,Unassigned,No alias match
TK_NotStart,CX-11099,Unassigned,No alias match
TK_NotStart,CX-11119,Unassigned,No alias match
TK_NotStart,CX-11126,Unassigned,No alias match
TK_NotStart,CX-11127,Unassigned,No alias match
TK_NotStart,CX-11146,Unassigned,No alias match
TK_NotStart,CX-11153,Unassigned,No alias match
TK_NotStart,CX-11154,Unassigned,No alias match
TK_NotStart,CX-11172,Unassigned,No alias match
TK_NotStart,CX-11179,Unassigned,No alias match
TK_NotStart,CX-10152,Unassigned,No alias match
TK_NotStart,CX-10153,Unassigned,No alias match
TK_NotStart,CX-10071,Unassigned,No alias match
TK_NotStart,CX-10072,Unassigned,No alias match
TK_NotStart,CX-10395,Unassigned,No alias match
TK_NotStart,CX-10396,Unassigned,No alias match
TK_NotStart,CX-10073,Unassigned,No alias match
TK_NotStart,CX-10074,Unassigned,No alias match
TK_NotStart,CX-10075,Unassigned,No alias match
TK_NotStart,CX-10076,Unassigned,No alias match
TK_NotStart,CX-10397,Unassigned,No alias match
TK_NotStart,CX-10077,Unassigned,No alias match
TK_NotStart,CX-10398,Unassigned,No alias match
TK_NotStart,CX-10399,Unassigned,No alias match
TK_NotStart,CX-10400,Unassigned,No alias match
TK_NotStart,CX-10078,Unassigned,No alias match
TK_NotStart,CX-10401,Unassigned,No alias match
TK_NotStart,CX-10402,Unassigned,No alias match
TK_NotStart,CX-10403,Unassigned,No alias match
TK_NotStart,CX-10079,Unassigned,No alias match
TK_NotStart,CX-10404,Unassigned,No alias match
TK_NotStart,CX-10405,Unassigned,No alias match
TK_NotStart,CX-10406,Unassigned,No alias match
TK_NotStart,CX-10407,Unassigned,No alias match
TK_NotStart,CX-10408,Unassigned,No alias match
TK_NotStart,CX-10409,Unassigned,No alias match
TK_NotStart,CX-10080,Unassigned,No alias match
TK_NotStart,CX-10081,Unassigned,No alias match
TK_NotStart,CX-10410,Unassigned,No alias match
TK_NotStart,CX-10274,Unassigned,No alias match
TK_NotStart,CX-10275,Unassigned,No alias match
TK_NotStart,CX-10276,Unassigned,No alias match
TK_NotStart,CX-10567,Unassigned,No alias match
TK_NotStart,CX-10411,Unassigned,No alias match
TK_NotStart,CX-10495,Unassigned,No alias match
TK_NotStart,CX-10598,Unassigned,No alias match
TK_NotStart,CX-10599,Unassigned,No alias match
TK_NotStart,CX-10600,Unassigned,No alias match
TK_NotStart,CX-10601,Unassigned,No alias match
TK_NotStart,CX-10220,Unassigned,No alias match
TK_NotStart,CX-10221,Unassigned,No alias match
TK_NotStart,CX-10222,Unassigned,No alias match
TK_NotStart,CX-10223,Unassigned,No alias match
TK_NotStart,CX-10231,Unassigned,No alias match
TK_NotStart,CX-10247,Unassigned,No alias match
TK_NotStart,CX-10800,Unassigned,No alias match
TK_NotStart,CX-10528,Unassigned,No alias match
TK_NotStart,CX-10602,Unassigned,No alias match
TK_NotStart,CX-10603,Unassigned,No alias match
TK_NotStart,CX-10604,Unassigned,No alias match
TK_NotStart,CX-10605,Unassigned,No alias match
TK_NotStart,CX-10129,Unassigned,No alias match
TK_NotStart,CX-10130,Unassigned,No alias match
TK_NotStart,CX-10131,Unassigned,No alias match
TK_NotStart,CX-10132,Unassigned,No alias match
TK_NotStart,CX-10126,Unassigned,No alias match
TK_NotStart,CX-10127,Unassigned,No alias match
TK_NotStart,CX-10113,Unassigned,No alias match
TK_NotStart,CX-10586,Unassigned,No alias match
TK_NotStart,CX-10587,Unassigned,No alias match
TK_NotStart,CX-10588,Unassigned,No alias match
TK_NotStart,CX-10589,Unassigned,No alias match
TK_NotStart,CX-10115,Unassigned,No alias match
TK_NotStart,CX-10056,Unassigned,No alias match
TK_NotStart,CX-10234,Unassigned,No alias match
TK_NotStart,CX-10235,Unassigned,No alias match
TK_NotStart,CX-10059,Unassigned,No alias match
TK_NotStart,CX-10060,Unassigned,No alias match
TK_NotStart,CX-10061,Unassigned,No alias match
TK_Active,PRO-30365,Unassigned,No alias match
TK_Complete,NTD-1110,Unassigned,No alias match
TK_Complete,NTD-1115,Unassigned,No alias match
TK_Complete,NTD-1120,Unassigned,No alias match
TK_Complete,NTD-1125,Unassigned,No alias match
TK_Complete,NTD-1130,Unassigned,No alias match
TK_Complete,NTD-1135,Unassigned,No alias match
TK_NotStart,CON-017071,Unassigned,No alias match
TK_NotStart,CON-015707,Unassigned,No alias match
TK_NotStart,CON-017070,Unassigned,No alias match
TK_NotStart,CON-017061,Unassigned,No alias match
TK_NotStart,CON-017028,Unassigned,No alias match
TK_NotStart,CON-017029,Unassigned,No alias match
TK_NotStart,CON-017062,Unassigned,No alias match
TK_NotStart,CON-016981,Unassigned,No alias match
TK_NotStart,CON-017056,Unassigned,No alias match
TK_NotStart,CON-017075,Unassigned,No alias match
TK_NotStart,CON-017033,Unassigned,No alias match
TK_NotStart,CON-017076,Unassigned,No alias match
TK_NotStart,CON-017077,Unassigned,No alias match
TK_NotStart,CON-017733,Unassigned,No alias match
TK_NotStart,CON-016993,Unassigned,No alias match
TK_NotStart,CON-016988,Unassigned,No alias match
TK_Complete,CON-113505,Unassigned,No alias match
TK_NotStart,CX-10000,Unassigned,No alias match
TK_NotStart,CX-10001,Unassigned,No alias match
TK_NotStart,CX-10002,Unassigned,No alias match
TK_NotStart,CX-10003,Unassigned,No alias match
TK_NotStart,CX-10004,Unassigned,No alias match
TK_NotStart,CX-10005,Unassigned,No alias match
TK_NotStart,CX-10006,Unassigned,No alias match
TK_NotStart,CX-10007,Unassigned,No alias match
TK_NotStart,CX-10008,Unassigned,No alias match
TK_NotStart,CX-10009,Unassigned,No alias match
TK_NotStart,CX-10010,Unassigned,No alias match
TK_NotStart,CX-10011,Unassigned,No alias match
TK_NotStart,CX-10012,Unassigned,No alias match
TK_NotStart,CX-10013,Unassigned,No alias match
TK_NotStart,CX-10014,Unassigned,No alias match
TK_NotStart,CX-10015,Unassigned,No alias match
TK_NotStart,CX-10016,Unassigned,No alias match
TK_NotStart,CX-10017,Unassigned,No alias match
TK_NotStart,CX-10018,Unassigned,No alias match
TK_NotStart,CX-10019,Unassigned,No alias match
TK_NotStart,CX-10020,Unassigned,No alias match
TK_NotStart,CX-10021,Unassigned,No alias match
TK_NotStart,CX-10022,Unassigned,No alias match
TK_NotStart,CX-10023,Unassigned,No alias match
TK_NotStart,CX-10024,Unassigned,No alias match
TK_NotStart,CX-10025,Unassigned,No alias match
TK_NotStart,CX-10026,Unassigned,No alias match
TK_NotStart,CX-10027,Unassigned,No alias match
TK_NotStart,CX-10028,Unassigned,No alias match
TK_NotStart,CX-10029,Unassigned,No alias match
TK_NotStart,CX-10030,Unassigned,No alias match
TK_NotStart,CX-10031,Unassigned,No alias match
TK_NotStart,CX-10032,Unassigned,No alias match
TK_NotStart,CX-10033,Unassigned,No alias match
TK_NotStart,CX-10034,Unassigned,No alias match
TK_NotStart,CX-10035,Unassigned,No alias match
TK_NotStart,CX-10036,Unassigned,No alias match
TK_NotStart,CX-10037,Unassigned,No alias match
TK_NotStart,CX-10038,Unassigned,No alias match
TK_NotStart,CX-10039,Unassigned,No alias match
TK_NotStart,CX-10040,Unassigned,No alias match
TK_NotStart,CX-10041,Unassigned,No alias match
