location,section,level / floor,trade,state,start_date,complete_date,capture_date
RAC.STORAGE 402,A,SOE,Overhead Duct Insulation,not started,,,2025/06/26
RAC.STORAGE 402,A,SOE,Wall Drywall,complete,,,2025/06/26
RAC.STORAGE 402,A,SOE,Wall Taping & Mudding,complete,,,2025/06/26
RAC.STORAGE 402,A,SOE,Wall Prime Paint,in progress,,2025/07/31,2025/06/26
RAC.STORAGE 402,A,SOE,Storage Racks,in progress,,,2025/06/26
RAC.STORAGE 402,A,SOE,Access Control Systems,not started,,,2025/06/26
RAC.STORAGE 402,A,SOE,In Wall Insulation,complete,,,2025/07/02
RAC.STORAGE 402,A,SOE,Overhead Duct Rough In,in progress,,,2025/07/02
RAC.STORAGE 402,A,SOE,Overhead Duct Insulation,not started,,,2025/07/02
RAC.STORAGE 402,A,SOE,Wall Drywall,complete,,,2025/07/02
RAC.STORAGE 402,A,SOE,Wall Taping & Mudding,complete,,,2025/07/02
RAC.STORAGE 402,A,SOE,Wall Prime Paint,in progress,,2025/07/31,2025/07/02
RAC.STORAGE 402,A,SOE,Storage Racks,in progress,,,2025/07/02
RAC.STORAGE 402,A,SOE,Access Control Systems,not started,,,2025/07/02
RAC.STORAGE 402,A,SOE,In Wall Insulation,complete,,,2025/07/02
RAC.STORAGE 402,A,SOE,Overhead Duct Rough In,in progress,,,2025/07/02
RAC.STORAGE 402,A,SOE,Overhead Duct Insulation,not started,,,2025/07/02
RAC.STORAGE 402,A,SOE,Wall Drywall,complete,,,2025/07/02
RAC.STORAGE 402,A,SOE,Wall Taping & Mudding,complete,,,2025/07/02
RAC.STORAGE 402,A,SOE,Wall Prime Paint,in progress,,2025/07/31,2025/07/02
RAC.STORAGE 402,A,SOE,Storage Racks,in progress,,,2025/07/02
RAC.STORAGE 402,A,SOE,Access Control Systems,not started,,,2025/07/02
RAC.STORAGE 402,A,SOE,In Wall Insulation,complete,,,2025/07/31
RAC.STORAGE 402,A,SOE,Overhead Duct Rough In,in progress,,,2025/07/31
RAC.STORAGE 402,A,SOE,Overhead Duct Insulation,not started,,,2025/07/31
RAC.STORAGE 402,A,SOE,Wall Drywall,complete,,,2025/07/31
RAC.STORAGE 402,A,SOE,Wall Taping & Mudding,complete,,,2025/07/31
RAC.STORAGE 402,A,SOE,Wall Prime Paint,in progress,,2025/07/31,2025/07/31
RAC.STORAGE 402,A,SOE,Storage Racks,in progress,,,2025/07/31
RAC.STORAGE 402,A,SOE,Access Control Systems,no capture,,,2025/07/31
RAC.STORAGE 402,A,SOE,In Wall Insulation,complete,,,2025/07/31
RAC.STORAGE 402,A,SOE,Overhead Duct Rough In,in progress,,,2025/07/31
RAC.STORAGE 402,A,SOE,Overhead Duct Insulation,not started,,,2025/07/31
RAC.STORAGE 402,A,SOE,Wall Drywall,complete,,,2025/07/31
RAC.STORAGE 402,A,SOE,Wall Taping & Mudding,complete,,,2025/07/31
RAC.STORAGE 402,A,SOE,Wall Prime Paint,complete,,2025/07/31,2025/07/31
RAC.STORAGE 402,A,SOE,Storage Racks,in progress,,,2025/07/31
RAC.STORAGE 402,A,SOE,Access Control Systems,no capture,,,2025/07/31
RECEIVING STAGING 100,A,SOE,In Wall Insulation,complete,,,2025/06/26
RECEIVING STAGING 100,A,SOE,Overhead Duct Rough In,not started,,,2025/06/26
RECEIVING STAGING 100,A,SOE,Overhead Duct Insulation,not started,,,2025/06/26
RECEIVING STAGING 100,A,SOE,Overhead Plumbing,complete,,,2025/06/26
RECEIVING STAGING 100,A,SOE,Wall Drywall,complete,,,2025/06/26
RECEIVING STAGING 100,A,SOE,Wall Taping & Mudding,complete,,,2025/06/26
RECEIVING STAGING 100,A,SOE,Wall Prime Paint,complete,,,2025/06/26
RECEIVING STAGING 100,A,SOE,Access Control Systems,not started,,,2025/06/26
RECEIVING STAGING 100,A,SOE,In Wall Insulation,complete,,,2025/06/26
RECEIVING STAGING 100,A,SOE,Overhead Duct Rough In,not started,,,2025/06/26
RECEIVING STAGING 100,A,SOE,Overhead Duct Insulation,not started,,,2025/06/26
RECEIVING STAGING 100,A,SOE,Overhead Plumbing,complete,,,2025/06/26
RECEIVING STAGING 100,A,SOE,Wall Drywall,complete,,,2025/06/26
RECEIVING STAGING 100,A,SOE,Wall Taping & Mudding,complete,,,2025/06/26
RECEIVING STAGING 100,A,SOE,Wall Prime Paint,complete,,,2025/06/26
RECEIVING STAGING 100,A,SOE,Access Control Systems,not started,,,2025/06/26
RECEIVING STAGING 100,A,SOE,In Wall Insulation,complete,,,2025/07/02
RECEIVING STAGING 100,A,SOE,Overhead Duct Rough In,not started,,,2025/07/02
RECEIVING STAGING 100,A,SOE,Overhead Duct Insulation,not started,,,2025/07/02
RECEIVING STAGING 100,A,SOE,Overhead Plumbing,complete,,,2025/07/02
RECEIVING STAGING 100,A,SOE,Wall Drywall,complete,,,2025/07/02
RECEIVING STAGING 100,A,SOE,Wall Taping & Mudding,complete,,,2025/07/02
RECEIVING STAGING 100,A,SOE,Wall Prime Paint,complete,,,2025/07/02
RECEIVING STAGING 100,A,SOE,Access Control Systems,not started,,,2025/07/02
RECEIVING STAGING 100,A,SOE,In Wall Insulation,complete,,,2025/07/02
RECEIVING STAGING 100,A,SOE,Overhead Duct Rough In,not started,,,2025/07/02
RECEIVING STAGING 100,A,SOE,Overhead Duct Insulation,not started,,,2025/07/02
RECEIVING STAGING 100,A,SOE,Overhead Plumbing,complete,,,2025/07/02
RECEIVING STAGING 100,A,SOE,Wall Drywall,complete,,,2025/07/02
RECEIVING STAGING 100,A,SOE,Wall Taping & Mudding,complete,,,2025/07/02
RECEIVING STAGING 100,A,SOE,Wall Prime Paint,complete,,,2025/07/02
RECEIVING STAGING 100,A,SOE,Access Control Systems,not started,,,2025/07/02
RECEIVING STAGING 100,A,SOE,In Wall Insulation,complete,,,2025/07/31
RECEIVING STAGING 100,A,SOE,Overhead Duct Rough In,not started,,,2025/07/31
RECEIVING STAGING 100,A,SOE,Overhead Duct Insulation,not started,,,2025/07/31
RECEIVING STAGING 100,A,SOE,Overhead Plumbing,complete,,,2025/07/31
RECEIVING STAGING 100,A,SOE,Wall Drywall,complete,,,2025/07/31
RECEIVING STAGING 100,A,SOE,Wall Taping & Mudding,complete,,,2025/07/31
RECEIVING STAGING 100,A,SOE,Wall Prime Paint,complete,,,2025/07/31
RECEIVING STAGING 100,A,SOE,Access Control Systems,no capture,,,2025/07/31
RECEIVING STAGING 100,A,SOE,In Wall Insulation,complete,,,2025/07/31
RECEIVING STAGING 100,A,SOE,Overhead Duct Rough In,not started,,,2025/07/31
RECEIVING STAGING 100,A,SOE,Overhead Duct Insulation,not started,,,2025/07/31
RECEIVING STAGING 100,A,SOE,Overhead Plumbing,complete,,,2025/07/31
RECEIVING STAGING 100,A,SOE,Wall Drywall,complete,,,2025/07/31
RECEIVING STAGING 100,A,SOE,Wall Taping & Mudding,complete,,,2025/07/31
RECEIVING STAGING 100,A,SOE,Wall Prime Paint,complete,,,2025/07/31
RECEIVING STAGING 100,A,SOE,Access Control Systems,no capture,,,2025/07/31
RECEPTION 101,B,1,Wall Drywall Finish,not started,,,2025/04/11
RECEPTION 101,B,1,Wall Drywall,not started,,,2025/04/11
RECEPTION 101,B,1,In Wall Insulation,not started,,,2025/04/11
RECEPTION 101,B,1,Overhead Duct Insulation,not started,,,2025/04/11
RECEPTION 101,B,1,Overhead Duct Rough In,not started,2025/04/25,,2025/04/11
RECEPTION 101,B,1,Overhead Plumbing,not started,,,2025/04/11
RECEPTION 101,B,1,Wall Prime Paint,not started,,,2025/04/11
RECEPTION 101,B,1,Wall Drywall Finish,not started,,,2025/04/25
RECEPTION 101,B,1,Wall Drywall,not started,,,2025/04/25
RECEPTION 101,B,1,In Wall Insulation,not started,,,2025/04/25
RECEPTION 101,B,1,Overhead Duct Insulation,not started,,,2025/04/25
RECEPTION 101,B,1,Overhead Duct Rough In,in progress,2025/04/25,,2025/04/25
RECEPTION 101,B,1,Overhead Plumbing,not started,,,2025/04/25
RECEPTION 101,B,1,Wall Prime Paint,not started,,,2025/04/25
RECEPTION 101,B,1,Wall Drywall Finish,not started,,,2025/05/06
RECEPTION 101,B,1,Wall Drywall,not started,,,2025/05/06
RECEPTION 101,B,1,In Wall Insulation,not started,,,2025/05/06
RECEPTION 101,B,1,Overhead Duct Insulation,not started,,,2025/05/06
RECEPTION 101,B,1,Overhead Duct Rough In,in progress,2025/04/25,,2025/05/06
RECEPTION 101,B,1,Overhead Plumbing,not started,,,2025/05/06
RECEPTION 101,B,1,Wall Prime Paint,not started,,,2025/05/06
RECEPTION 101,B,1,Wall Drywall Finish,no capture,,,2025/05/07
RECEPTION 101,B,1,Wall Drywall,no capture,,,2025/05/07
RECEPTION 101,B,1,In Wall Insulation,no capture,,,2025/05/07
RECEPTION 101,B,1,Overhead Duct Insulation,no capture,,,2025/05/07
RECEPTION 101,B,1,Overhead Duct Rough In,no capture,2025/04/25,,2025/05/07
RECEPTION 101,B,1,Overhead Plumbing,no capture,,,2025/05/07
RECEPTION 101,B,1,Wall Prime Paint,no capture,,,2025/05/07
RECEPTION 101,B,1,Wall Drywall Finish,not started,,,2025/05/14
RECEPTION 101,B,1,Wall Drywall,not started,,,2025/05/14
RECEPTION 101,B,1,In Wall Insulation,not started,,,2025/05/14
RECEPTION 101,B,1,Overhead Duct Insulation,not started,,,2025/05/14
RECEPTION 101,B,1,Overhead Duct Rough In,in progress,2025/04/25,,2025/05/14
RECEPTION 101,B,1,Overhead Plumbing,not started,,,2025/05/14
RECEPTION 101,B,1,Wall Prime Paint,not started,,,2025/05/14
RECEPTION 101,B,1,In Wall Insulation,not started,,,2025/05/30
RECEPTION 101,B,1,Overhead Duct Insulation,no capture,,,2025/05/30
RECEPTION 101,B,1,Overhead Duct Rough In,in progress,2025/04/25,,2025/05/30
RECEPTION 101,B,1,Overhead Plumbing,not started,,,2025/05/30
RECEPTION 101,B,1,Wall Drywall,not started,,,2025/05/30
RECEPTION 101,B,1,Wall Drywall Finish,no capture,,,2025/05/30
RECEPTION 101,B,1,Wall Prime Paint,not started,,,2025/05/30
RECEPTION 101,B,1,In Wall Insulation,no capture,,,2025/06/06
RECEPTION 101,B,1,Overhead Duct Insulation,no capture,,,2025/06/06
RECEPTION 101,B,1,Overhead Duct Rough In,no capture,2025/04/25,,2025/06/06
RECEPTION 101,B,1,Overhead Plumbing,no capture,,,2025/06/06
RECEPTION 101,B,1,Wall Drywall,no capture,,,2025/06/06
RECEPTION 101,B,1,Wall Drywall Finish,no capture,,,2025/06/06
RECEPTION 101,B,1,Wall Prime Paint,not started,,,2025/06/06
RECEPTION 101,B,1,In Wall Insulation,not started,,,2025/06/13
RECEPTION 101,B,1,Overhead Duct Insulation,no capture,,,2025/06/13
RECEPTION 101,B,1,Overhead Duct Rough In,no capture,2025/04/25,,2025/06/13
RECEPTION 101,B,1,Overhead Plumbing,not started,,,2025/06/13
RECEPTION 101,B,1,Wall Drywall,not started,,,2025/06/13
RECEPTION 101,B,1,Wall Drywall Finish,not started,,,2025/06/13
RECEPTION 101,B,1,Wall Prime Paint,not started,,,2025/06/13
RECEPTION 101,B,1,In Wall Insulation,not started,,,2025/06/20
RECEPTION 101,B,1,Overhead Duct Insulation,no capture,,,2025/06/20
RECEPTION 101,B,1,Overhead Duct Rough In,no capture,2025/04/25,,2025/06/20
RECEPTION 101,B,1,Overhead Plumbing,not started,,,2025/06/20
RECEPTION 101,B,1,Wall Drywall,not started,,,2025/06/20
RECEPTION 101,B,1,Wall Drywall Finish,not started,,,2025/06/20
RECEPTION 101,B,1,Wall Prime Paint,not started,,,2025/06/20
RECEPTION 101,B,1,In Wall Insulation,no capture,,,2025/07/07
RECEPTION 101,B,1,Overhead Duct Insulation,no capture,,,2025/07/07
RECEPTION 101,B,1,Overhead Duct Rough In,no capture,2025/04/25,,2025/07/07
RECEPTION 101,B,1,Overhead Plumbing,no capture,,,2025/07/07
RECEPTION 101,B,1,Wall Drywall,no capture,,,2025/07/07
RECEPTION 101,B,1,Wall Drywall Finish,no capture,,,2025/07/07
RECEPTION 101,B,1,Wall Prime Paint,no capture,,,2025/07/07
RECEPTION 101,B,1,In Wall Insulation,no capture,,,2025/07/17
RECEPTION 101,B,1,Overhead Duct Insulation,no capture,,,2025/07/17
RECEPTION 101,B,1,Overhead Duct Rough In,no capture,2025/04/25,,2025/07/17
RECEPTION 101,B,1,Overhead Plumbing,no capture,,,2025/07/17
RECEPTION 101,B,1,Wall Drywall,no capture,,,2025/07/17
RECEPTION 101,B,1,Wall Drywall Finish,no capture,,,2025/07/17
RECEPTION 101,B,1,Wall Prime Paint,no capture,,,2025/07/17
RECEPTION 101,B,1,In Wall Insulation,no capture,,,2025/07/25
RECEPTION 101,B,1,Overhead Duct Insulation,no capture,,,2025/07/25
RECEPTION 101,B,1,Overhead Duct Rough In,no capture,2025/04/25,,2025/07/25
RECEPTION 101,B,1,Overhead Plumbing,no capture,,,2025/07/25
RECEPTION 101,B,1,Wall Drywall,no capture,,,2025/07/25
RECEPTION 101,B,1,Wall Drywall Finish,no capture,,,2025/07/25
RECEPTION 101,B,1,Wall Prime Paint,no capture,,,2025/07/25
RECEPTION 101,B,1,In Wall Insulation,no capture,,,2025/08/01
RECEPTION 101,B,1,Overhead Duct Insulation,no capture,,,2025/08/01
RECEPTION 101,B,1,Overhead Duct Rough In,no capture,2025/04/25,,2025/08/01
RECEPTION 101,B,1,Overhead Plumbing,no capture,,,2025/08/01
RECEPTION 101,B,1,Wall Drywall,no capture,,,2025/08/01
RECEPTION 101,B,1,Wall Drywall Finish,no capture,,,2025/08/01
RECEPTION 101,B,1,Wall Prime Paint,no capture,,,2025/08/01
RECEPTION 101,B,1,In Wall Insulation,no capture,,,2025/08/06
RECEPTION 101,B,1,Overhead Duct Insulation,no capture,,,2025/08/06
RECEPTION 101,B,1,Overhead Duct Rough In,no capture,2025/04/25,,2025/08/06
RECEPTION 101,B,1,Overhead Plumbing,no capture,,,2025/08/06
RECEPTION 101,B,1,Wall Drywall,no capture,,,2025/08/06
RECEPTION 101,B,1,Wall Drywall Finish,no capture,,,2025/08/06
RECEPTION 101,B,1,Wall Prime Paint,no capture,,,2025/08/06
RECEPTION 101,B,1,In Wall Insulation,no capture,,,2025/08/08
RECEPTION 101,B,1,Overhead Duct Insulation,no capture,,,2025/08/08
RECEPTION 101,B,1,Overhead Duct Rough In,no capture,2025/04/25,,2025/08/08
RECEPTION 101,B,1,Overhead Plumbing,no capture,,,2025/08/08
RECEPTION 101,B,1,Wall Drywall,no capture,,,2025/08/08
RECEPTION 101,B,1,Wall Drywall Finish,no capture,,,2025/08/08
RECEPTION 101,B,1,Wall Prime Paint,no capture,,,2025/08/08
RECEPTION 101,B,1,In Wall Insulation,no capture,,,2025/08/12
RECEPTION 101,B,1,Overhead Duct Insulation,no capture,,,2025/08/12
RECEPTION 101,B,1,Overhead Duct Rough In,no capture,2025/04/25,,2025/08/12
RECEPTION 101,B,1,Overhead Plumbing,no capture,,,2025/08/12
RECEPTION 101,B,1,Wall Drywall,no capture,,,2025/08/12
RECEPTION 101,B,1,Wall Drywall Finish,no capture,,,2025/08/12
RECEPTION 101,B,1,Wall Prime Paint,no capture,,,2025/08/12
RECEPTION 147,A,1,Wall Drywall Finish,not started,,2025/06/20,2025/04/11
RECEPTION 147,A,1,Wall Drywall,in progress,,2025/06/13,2025/04/11
RECEPTION 147,A,1,In Wall Insulation,in progress,,,2025/04/11
RECEPTION 147,A,1,Overhead Duct Insulation,in progress,,,2025/04/11
RECEPTION 147,A,1,Overhead Duct Rough In,in progress,,2025/08/06,2025/04/11
RECEPTION 147,A,1,Overhead Plumbing,in progress,,2025/07/25,2025/04/11
RECEPTION 147,A,1,Wall Prime Paint,no capture,2025/06/20,2025/07/07,2025/04/11
RECEPTION 147,A,1,Wall Drywall Finish,not started,,2025/06/20,2025/04/25
RECEPTION 147,A,1,Wall Drywall,in progress,,2025/06/13,2025/04/25
RECEPTION 147,A,1,In Wall Insulation,in progress,,,2025/04/25
RECEPTION 147,A,1,Overhead Duct Insulation,in progress,,,2025/04/25
RECEPTION 147,A,1,Overhead Duct Rough In,in progress,,2025/08/06,2025/04/25
RECEPTION 147,A,1,Overhead Plumbing,in progress,,2025/07/25,2025/04/25
RECEPTION 147,A,1,Wall Prime Paint,not started,2025/06/20,2025/07/07,2025/04/25
RECEPTION 147,A,1,Wall Drywall Finish,not started,,2025/06/20,2025/05/06
RECEPTION 147,A,1,Wall Drywall,in progress,,2025/06/13,2025/05/06
RECEPTION 147,A,1,In Wall Insulation,in progress,,,2025/05/06
RECEPTION 147,A,1,Overhead Duct Insulation,in progress,,,2025/05/06
RECEPTION 147,A,1,Overhead Duct Rough In,in progress,,2025/08/06,2025/05/06
RECEPTION 147,A,1,Overhead Plumbing,in progress,,2025/07/25,2025/05/06
RECEPTION 147,A,1,Wall Prime Paint,not started,2025/06/20,2025/07/07,2025/05/06
RECEPTION 147,A,1,Wall Drywall Finish,not started,,2025/06/20,2025/05/07
RECEPTION 147,A,1,Wall Drywall,in progress,,2025/06/13,2025/05/07
RECEPTION 147,A,1,In Wall Insulation,in progress,,,2025/05/07
RECEPTION 147,A,1,Overhead Duct Insulation,in progress,,,2025/05/07
RECEPTION 147,A,1,Overhead Duct Rough In,in progress,,2025/08/06,2025/05/07
RECEPTION 147,A,1,Overhead Plumbing,in progress,,2025/07/25,2025/05/07
RECEPTION 147,A,1,Wall Prime Paint,not started,2025/06/20,2025/07/07,2025/05/07
RECEPTION 147,A,1,Wall Drywall Finish,not started,,2025/06/20,2025/05/14
RECEPTION 147,A,1,Wall Drywall,in progress,,2025/06/13,2025/05/14
RECEPTION 147,A,1,In Wall Insulation,in progress,,,2025/05/14
RECEPTION 147,A,1,Overhead Duct Insulation,in progress,,,2025/05/14
RECEPTION 147,A,1,Overhead Duct Rough In,in progress,,2025/08/06,2025/05/14
RECEPTION 147,A,1,Overhead Plumbing,in progress,,2025/07/25,2025/05/14
RECEPTION 147,A,1,Wall Prime Paint,not started,2025/06/20,2025/07/07,2025/05/14
RECEPTION 147,A,1,In Wall Insulation,in progress,,,2025/05/30
RECEPTION 147,A,1,Overhead Duct Insulation,in progress,,,2025/05/30
RECEPTION 147,A,1,Overhead Duct Rough In,in progress,,2025/08/06,2025/05/30
RECEPTION 147,A,1,Overhead Plumbing,in progress,,2025/07/25,2025/05/30
RECEPTION 147,A,1,Wall Drywall,in progress,,2025/06/13,2025/05/30
RECEPTION 147,A,1,Wall Drywall Finish,no capture,,2025/06/20,2025/05/30
RECEPTION 147,A,1,Wall Prime Paint,not started,2025/06/20,2025/07/07,2025/05/30
RECEPTION 147,A,1,In Wall Insulation,no capture,,,2025/06/06
RECEPTION 147,A,1,Overhead Duct Insulation,no capture,,,2025/06/06
RECEPTION 147,A,1,Overhead Duct Rough In,no capture,,2025/08/06,2025/06/06
RECEPTION 147,A,1,Overhead Plumbing,in progress,,2025/07/25,2025/06/06
RECEPTION 147,A,1,Wall Drywall,in progress,,2025/06/13,2025/06/06
RECEPTION 147,A,1,Wall Drywall Finish,in progress,,2025/06/20,2025/06/06
RECEPTION 147,A,1,Wall Prime Paint,not started,2025/06/20,2025/07/07,2025/06/06
RECEPTION 147,A,1,In Wall Insulation,no capture,,,2025/06/13
RECEPTION 147,A,1,Overhead Duct Insulation,no capture,,,2025/06/13
RECEPTION 147,A,1,Overhead Duct Rough In,no capture,,2025/08/06,2025/06/13
RECEPTION 147,A,1,Overhead Plumbing,in progress,,2025/07/25,2025/06/13
RECEPTION 147,A,1,Wall Drywall,complete,,2025/06/13,2025/06/13
RECEPTION 147,A,1,Wall Drywall Finish,in progress,,2025/06/20,2025/06/13
RECEPTION 147,A,1,Wall Prime Paint,not started,2025/06/20,2025/07/07,2025/06/13
RECEPTION 147,A,1,In Wall Insulation,complete,,,2025/06/20
RECEPTION 147,A,1,Overhead Duct Insulation,no capture,,,2025/06/20
RECEPTION 147,A,1,Overhead Duct Rough In,no capture,,2025/08/06,2025/06/20
RECEPTION 147,A,1,Overhead Plumbing,in progress,,2025/07/25,2025/06/20
RECEPTION 147,A,1,Wall Drywall,complete,,2025/06/13,2025/06/20
RECEPTION 147,A,1,Wall Drywall Finish,complete,,2025/06/20,2025/06/20
RECEPTION 147,A,1,Wall Prime Paint,in progress,2025/06/20,2025/07/07,2025/06/20
RECEPTION 147,A,1,In Wall Insulation,complete,,,2025/07/07
RECEPTION 147,A,1,Overhead Duct Insulation,complete,,,2025/07/07
RECEPTION 147,A,1,Overhead Duct Rough In,no capture,,2025/08/06,2025/07/07
RECEPTION 147,A,1,Overhead Plumbing,in progress,,2025/07/25,2025/07/07
RECEPTION 147,A,1,Wall Drywall,complete,,2025/06/13,2025/07/07
RECEPTION 147,A,1,Wall Drywall Finish,complete,,2025/06/20,2025/07/07
RECEPTION 147,A,1,Wall Prime Paint,complete,2025/06/20,2025/07/07,2025/07/07
RECEPTION 147,A,1,In Wall Insulation,complete,,,2025/07/17
RECEPTION 147,A,1,Overhead Duct Insulation,complete,,,2025/07/17
RECEPTION 147,A,1,Overhead Duct Rough In,no capture,,2025/08/06,2025/07/17
RECEPTION 147,A,1,Overhead Plumbing,in progress,,2025/07/25,2025/07/17
RECEPTION 147,A,1,Wall Drywall,complete,,2025/06/13,2025/07/17
RECEPTION 147,A,1,Wall Drywall Finish,complete,,2025/06/20,2025/07/17
RECEPTION 147,A,1,Wall Prime Paint,complete,2025/06/20,2025/07/07,2025/07/17
RECEPTION 147,A,1,In Wall Insulation,complete,,,2025/07/25
RECEPTION 147,A,1,Overhead Duct Insulation,complete,,,2025/07/25
RECEPTION 147,A,1,Overhead Duct Rough In,in progress,,2025/08/06,2025/07/25
RECEPTION 147,A,1,Overhead Plumbing,complete,,2025/07/25,2025/07/25
RECEPTION 147,A,1,Wall Drywall,complete,,2025/06/13,2025/07/25
RECEPTION 147,A,1,Wall Drywall Finish,complete,,2025/06/20,2025/07/25
RECEPTION 147,A,1,Wall Prime Paint,complete,2025/06/20,2025/07/07,2025/07/25
RECEPTION 147,A,1,In Wall Insulation,complete,,,2025/08/01
RECEPTION 147,A,1,Overhead Duct Insulation,complete,,,2025/08/01
RECEPTION 147,A,1,Overhead Duct Rough In,in progress,,2025/08/06,2025/08/01
RECEPTION 147,A,1,Overhead Plumbing,complete,,2025/07/25,2025/08/01
RECEPTION 147,A,1,Wall Drywall,complete,,2025/06/13,2025/08/01
RECEPTION 147,A,1,Wall Drywall Finish,complete,,2025/06/20,2025/08/01
RECEPTION 147,A,1,Wall Prime Paint,complete,2025/06/20,2025/07/07,2025/08/01
RECEPTION 147,A,1,In Wall Insulation,complete,,,2025/08/06
RECEPTION 147,A,1,Overhead Duct Insulation,complete,,,2025/08/06
RECEPTION 147,A,1,Overhead Duct Rough In,complete,,2025/08/06,2025/08/06
RECEPTION 147,A,1,Overhead Plumbing,complete,,2025/07/25,2025/08/06
RECEPTION 147,A,1,Wall Drywall,complete,,2025/06/13,2025/08/06
RECEPTION 147,A,1,Wall Drywall Finish,complete,,2025/06/20,2025/08/06
RECEPTION 147,A,1,Wall Prime Paint,complete,2025/06/20,2025/07/07,2025/08/06
RECEPTION 147,A,1,In Wall Insulation,complete,,,2025/08/08
RECEPTION 147,A,1,Overhead Duct Insulation,complete,,,2025/08/08
RECEPTION 147,A,1,Overhead Duct Rough In,complete,,2025/08/06,2025/08/08
RECEPTION 147,A,1,Overhead Plumbing,complete,,2025/07/25,2025/08/08
RECEPTION 147,A,1,Wall Drywall,complete,,2025/06/13,2025/08/08
RECEPTION 147,A,1,Wall Drywall Finish,complete,,2025/06/20,2025/08/08
RECEPTION 147,A,1,Wall Prime Paint,complete,2025/06/20,2025/07/07,2025/08/08
RECEPTION 147,A,1,In Wall Insulation,complete,,,2025/08/12
RECEPTION 147,A,1,Overhead Duct Insulation,complete,,,2025/08/12
RECEPTION 147,A,1,Overhead Duct Rough In,complete,,2025/08/06,2025/08/12
RECEPTION 147,A,1,Overhead Plumbing,complete,,2025/07/25,2025/08/12
RECEPTION 147,A,1,Wall Drywall,complete,,2025/06/13,2025/08/12
RECEPTION 147,A,1,Wall Drywall Finish,complete,,2025/06/20,2025/08/12
RECEPTION 147,A,1,Wall Prime Paint,complete,2025/06/20,2025/07/07,2025/08/12
RECEPTION 179,C,1,Wall Drywall Finish,not started,2025/06/13,2025/06/20,2025/04/11
RECEPTION 179,C,1,Wall Drywall,in progress,,2025/06/20,2025/04/11
RECEPTION 179,C,1,In Wall Insulation,in progress,,2025/06/20,2025/04/11
RECEPTION 179,C,1,Overhead Duct Insulation,not started,,,2025/04/11
RECEPTION 179,C,1,Overhead Duct Rough In,in progress,,,2025/04/11
RECEPTION 179,C,1,Overhead Plumbing,not started,,,2025/04/11
RECEPTION 179,C,1,Wall Prime Paint,not started,,,2025/04/11
RECEPTION 179,C,1,Wall Drywall Finish,not started,2025/06/13,2025/06/20,2025/04/25
RECEPTION 179,C,1,Wall Drywall,in progress,,2025/06/20,2025/04/25
RECEPTION 179,C,1,In Wall Insulation,in progress,,2025/06/20,2025/04/25
RECEPTION 179,C,1,Overhead Duct Insulation,not started,,,2025/04/25
RECEPTION 179,C,1,Overhead Duct Rough In,in progress,,,2025/04/25
RECEPTION 179,C,1,Overhead Plumbing,not started,,,2025/04/25
RECEPTION 179,C,1,Wall Prime Paint,not started,,,2025/04/25
RECEPTION 179,C,1,Wall Drywall Finish,not started,2025/06/13,2025/06/20,2025/05/06
RECEPTION 179,C,1,Wall Drywall,in progress,,2025/06/20,2025/05/06
RECEPTION 179,C,1,In Wall Insulation,in progress,,2025/06/20,2025/05/06
RECEPTION 179,C,1,Overhead Duct Insulation,not started,,,2025/05/06
RECEPTION 179,C,1,Overhead Duct Rough In,in progress,,,2025/05/06
RECEPTION 179,C,1,Overhead Plumbing,not started,,,2025/05/06
RECEPTION 179,C,1,Wall Prime Paint,not started,,,2025/05/06
RECEPTION 179,C,1,Wall Drywall Finish,not started,2025/06/13,2025/06/20,2025/05/07
RECEPTION 179,C,1,Wall Drywall,in progress,,2025/06/20,2025/05/07
RECEPTION 179,C,1,In Wall Insulation,in progress,,2025/06/20,2025/05/07
RECEPTION 179,C,1,Overhead Duct Insulation,not started,,,2025/05/07
RECEPTION 179,C,1,Overhead Duct Rough In,in progress,,,2025/05/07
RECEPTION 179,C,1,Overhead Plumbing,not started,,,2025/05/07
RECEPTION 179,C,1,Wall Prime Paint,not started,,,2025/05/07
RECEPTION 179,C,1,Wall Drywall Finish,not started,2025/06/13,2025/06/20,2025/05/14
RECEPTION 179,C,1,Wall Drywall,in progress,,2025/06/20,2025/05/14
RECEPTION 179,C,1,In Wall Insulation,in progress,,2025/06/20,2025/05/14
RECEPTION 179,C,1,Overhead Duct Insulation,not started,,,2025/05/14
RECEPTION 179,C,1,Overhead Duct Rough In,in progress,,,2025/05/14
RECEPTION 179,C,1,Overhead Plumbing,not started,,,2025/05/14
RECEPTION 179,C,1,Wall Prime Paint,not started,,,2025/05/14
RECEPTION 179,C,1,In Wall Insulation,in progress,,2025/06/20,2025/05/30
RECEPTION 179,C,1,Overhead Duct Insulation,no capture,,,2025/05/30
RECEPTION 179,C,1,Overhead Duct Rough In,in progress,,,2025/05/30
RECEPTION 179,C,1,Overhead Plumbing,no capture,,,2025/05/30
RECEPTION 179,C,1,Wall Drywall,in progress,,2025/06/20,2025/05/30
RECEPTION 179,C,1,Wall Drywall Finish,no capture,2025/06/13,2025/06/20,2025/05/30
RECEPTION 179,C,1,Wall Prime Paint,not started,,,2025/05/30
RECEPTION 179,C,1,In Wall Insulation,in progress,,2025/06/20,2025/06/06
RECEPTION 179,C,1,Overhead Duct Insulation,no capture,,,2025/06/06
