location,section,level / floor,trade,state,start_date,complete_date,capture_date
Room 440,A,1,Overhead Duct Rough In,in progress,,2025/05/08,2025/03/22
Room 440,A,1,Overhead Plumbing,not started,,,2025/03/22
Room 440,A,1,Wall Drywall,complete,,2025/03/15,2025/03/22
Room 440,A,1,Wall Drywall Finish,in progress,2025/03/15,2025/04/08,2025/03/22
Room 440,A,1,Wall Prime Paint,not started,,,2025/03/22
Room 440,A,1,In Wall Insulation,complete,,2025/03/15,2025/04/08
Room 440,A,1,Overhead Duct Insulation,in progress,2025/03/22,2025/05/08,2025/04/08
Room 440,A,1,Overhead Duct Rough In,in progress,,2025/05/08,2025/04/08
Room 440,A,1,Overhead Plumbing,not started,,,2025/04/08
Room 440,A,1,Wall Drywall,complete,,2025/03/15,2025/04/08
Room 440,A,1,Wall Drywall Finish,complete,2025/03/15,2025/04/08,2025/04/08
Room 440,A,1,Wall Prime Paint,complete,,,2025/04/08
Room 440,A,1,In Wall Insulation,complete,,2025/03/15,2025/04/18
Room 440,A,1,Overhead Duct Insulation,in progress,2025/03/22,2025/05/08,2025/04/18
Room 440,A,1,Overhead Duct Rough In,in progress,,2025/05/08,2025/04/18
Room 440,A,1,Overhead Plumbing,not started,,,2025/04/18
Room 440,A,1,Wall Drywall,complete,,2025/03/15,2025/04/18
Room 440,A,1,Wall Drywall Finish,complete,2025/03/15,2025/04/08,2025/04/18
Room 440,A,1,Wall Prime Paint,complete,,,2025/04/18
Room 440,A,1,In Wall Insulation,complete,,2025/03/15,2025/04/26
Room 440,A,1,Overhead Duct Insulation,in progress,2025/03/22,2025/05/08,2025/04/26
Room 440,A,1,Overhead Duct Rough In,in progress,,2025/05/08,2025/04/26
Room 440,A,1,Overhead Plumbing,not started,,,2025/04/26
Room 440,A,1,Wall Drywall,complete,,2025/03/15,2025/04/26
Room 440,A,1,Wall Drywall Finish,complete,2025/03/15,2025/04/08,2025/04/26
Room 440,A,1,Wall Prime Paint,complete,,,2025/04/26
Room 440,A,1,In Wall Insulation,complete,,2025/03/15,2025/05/03
Room 440,A,1,Overhead Duct Insulation,in progress,2025/03/22,2025/05/08,2025/05/03
Room 440,A,1,Overhead Duct Rough In,in progress,,2025/05/08,2025/05/03
Room 440,A,1,Overhead Plumbing,not started,,,2025/05/03
Room 440,A,1,Wall Drywall,complete,,2025/03/15,2025/05/03
Room 440,A,1,Wall Drywall Finish,complete,2025/03/15,2025/04/08,2025/05/03
Room 440,A,1,Wall Prime Paint,complete,,,2025/05/03
Room 440,A,1,In Wall Insulation,complete,,2025/03/15,2025/05/08
Room 440,A,1,Overhead Duct Insulation,complete,2025/03/22,2025/05/08,2025/05/08
Room 440,A,1,Overhead Duct Rough In,complete,,2025/05/08,2025/05/08
Room 440,A,1,Overhead Plumbing,not started,,,2025/05/08
Room 440,A,1,Wall Drywall,complete,,2025/03/15,2025/05/08
Room 440,A,1,Wall Drywall Finish,complete,2025/03/15,2025/04/08,2025/05/08
Room 440,A,1,Wall Prime Paint,complete,,,2025/05/08
Room 440,A,1,In Wall Insulation,complete,,2025/03/15,2025/05/10
Room 440,A,1,Overhead Duct Insulation,complete,2025/03/22,2025/05/08,2025/05/10
Room 440,A,1,Overhead Duct Rough In,complete,,2025/05/08,2025/05/10
Room 440,A,1,Overhead Plumbing,not started,,,2025/05/10
Room 440,A,1,Wall Drywall,complete,,2025/03/15,2025/05/10
Room 440,A,1,Wall Drywall Finish,complete,2025/03/15,2025/04/08,2025/05/10
Room 440,A,1,Wall Prime Paint,complete,,,2025/05/10
Room 440,A,1,In Wall Insulation,complete,,2025/03/15,2025/05/14
Room 440,A,1,Overhead Duct Insulation,complete,2025/03/22,2025/05/08,2025/05/14
Room 440,A,1,Overhead Duct Rough In,complete,,2025/05/08,2025/05/14
Room 440,A,1,Overhead Plumbing,not started,,,2025/05/14
Room 440,A,1,Wall Drywall,complete,,2025/03/15,2025/05/14
Room 440,A,1,Wall Drywall Finish,complete,2025/03/15,2025/04/08,2025/05/14
Room 440,A,1,Wall Prime Paint,complete,,,2025/05/14
Room 441,A,2,Wall Drywall Finish,in progress,,,2025/01/17
Room 441,A,2,Wall Drywall,complete,,,2025/01/17
Room 441,A,2,In Wall Insulation,complete,,,2025/01/17
Room 441,A,2,Overhead Duct Insulation,not started,,,2025/01/17
Room 441,A,2,Overhead Duct Rough In,in progress,,,2025/01/17
Room 441,A,2,Overhead Plumbing,not started,,,2025/01/17
Room 441,A,2,Wall Prime Paint,complete,,,2025/01/17
Room 442,A,2,Wall Drywall Finish,in progress,,,2025/01/17
Room 442,A,2,Wall Drywall,complete,,,2025/01/17
Room 442,A,2,In Wall Insulation,complete,,,2025/01/17
Room 442,A,2,Overhead Duct Insulation,not started,,,2025/01/17
Room 442,A,2,Overhead Duct Rough In,in progress,,,2025/01/17
Room 442,A,2,Overhead Plumbing,in progress,,,2025/01/17
Room 442,A,2,Wall Prime Paint,in progress,,,2025/01/17
Room 443,A,1,Wall Drywall Finish,no capture,,,2025/01/11
Room 443,A,1,Wall Drywall,no capture,,,2025/01/11
Room 443,A,1,In Wall Insulation,no capture,,,2025/01/11
Room 443,A,1,Overhead Duct Insulation,no capture,,,2025/01/11
Room 443,A,1,Overhead Duct Rough In,no capture,,,2025/01/11
Room 443,A,1,Overhead Plumbing,no capture,,,2025/01/11
Room 443,A,1,Wall Prime Paint,no capture,,,2025/01/11
Room 443,A,1,Wall Drywall Finish,no capture,,,2025/01/25
Room 443,A,1,Wall Drywall,no capture,,,2025/01/25
Room 443,A,1,In Wall Insulation,no capture,,,2025/01/25
Room 443,A,1,Overhead Duct Insulation,no capture,,,2025/01/25
Room 443,A,1,Overhead Duct Rough In,no capture,,,2025/01/25
Room 443,A,1,Overhead Plumbing,no capture,,,2025/01/25
Room 443,A,1,Wall Prime Paint,no capture,,,2025/01/25
Room 443,A,1,Wall Drywall Finish,not started,,,2025/02/05
Room 443,A,1,Wall Drywall,not started,,,2025/02/05
Room 443,A,1,In Wall Insulation,not started,,,2025/02/05
Room 443,A,1,Overhead Duct Insulation,not started,,,2025/02/05
Room 443,A,1,Overhead Duct Rough In,not started,,,2025/02/05
Room 443,A,1,Overhead Plumbing,not started,,,2025/02/05
Room 443,A,1,Wall Prime Paint,not started,,,2025/02/05
Room 443,A,1,Wall Drywall Finish,no capture,,,2025/02/06
Room 443,A,1,Wall Drywall,no capture,,,2025/02/06
Room 443,A,1,In Wall Insulation,no capture,,,2025/02/06
Room 443,A,1,Overhead Duct Insulation,no capture,,,2025/02/06
Room 443,A,1,Overhead Duct Rough In,no capture,,,2025/02/06
Room 443,A,1,Overhead Plumbing,no capture,,,2025/02/06
Room 443,A,1,Wall Prime Paint,no capture,,,2025/02/06
Room 443,A,1,Wall Drywall Finish,no capture,,,2025/02/13
Room 443,A,1,Wall Drywall,no capture,,,2025/02/13
Room 443,A,1,In Wall Insulation,no capture,,,2025/02/13
Room 443,A,1,Overhead Duct Insulation,no capture,,,2025/02/13
Room 443,A,1,Overhead Duct Rough In,no capture,,,2025/02/13
Room 443,A,1,Overhead Plumbing,no capture,,,2025/02/13
Room 443,A,1,Wall Prime Paint,no capture,,,2025/02/13
Room 443,A,1,In Wall Insulation,no capture,,,2025/03/01
Room 443,A,1,Overhead Duct Insulation,no capture,,,2025/03/01
Room 443,A,1,Overhead Duct Rough In,no capture,,,2025/03/01
Room 443,A,1,Overhead Plumbing,no capture,,,2025/03/01
Room 443,A,1,Wall Drywall,no capture,,,2025/03/01
Room 443,A,1,Wall Drywall Finish,no capture,,,2025/03/01
Room 443,A,1,Wall Prime Paint,no capture,,,2025/03/01
Room 443,A,1,In Wall Insulation,in progress,,,2025/03/08
Room 443,A,1,Overhead Duct Insulation,not started,,,2025/03/08
Room 443,A,1,Overhead Duct Rough In,in progress,,,2025/03/08
Room 443,A,1,Overhead Plumbing,in progress,,,2025/03/08
Room 443,A,1,Wall Drywall,not started,,,2025/03/08
Room 443,A,1,Wall Drywall Finish,not started,,,2025/03/08
Room 443,A,1,Wall Prime Paint,not started,,,2025/03/08
Room 443,A,1,In Wall Insulation,no capture,,,2025/03/15
Room 443,A,1,Overhead Duct Insulation,no capture,,,2025/03/15
Room 443,A,1,Overhead Duct Rough In,no capture,,,2025/03/15
Room 443,A,1,Overhead Plumbing,no capture,,,2025/03/15
Room 443,A,1,Wall Drywall,no capture,,,2025/03/15
Room 443,A,1,Wall Drywall Finish,no capture,,,2025/03/15
Room 443,A,1,Wall Prime Paint,no capture,,,2025/03/15
Room 443,A,1,In Wall Insulation,no capture,,,2025/03/22
Room 443,A,1,Overhead Duct Insulation,no capture,,,2025/03/22
Room 443,A,1,Overhead Duct Rough In,no capture,,,2025/03/22
Room 443,A,1,Overhead Plumbing,no capture,,,2025/03/22
Room 443,A,1,Wall Drywall,no capture,,,2025/03/22
Room 443,A,1,Wall Drywall Finish,no capture,,,2025/03/22
Room 443,A,1,Wall Prime Paint,no capture,,,2025/03/22
Room 443,A,1,In Wall Insulation,complete,,,2025/04/08
Room 443,A,1,Overhead Duct Insulation,in progress,,,2025/04/08
Room 443,A,1,Overhead Duct Rough In,in progress,,,2025/04/08
Room 443,A,1,Overhead Plumbing,in progress,,,2025/04/08
Room 443,A,1,Wall Drywall,complete,,,2025/04/08
Room 443,A,1,Wall Drywall Finish,complete,,,2025/04/08
Room 443,A,1,Wall Prime Paint,not started,,,2025/04/08
Room 443,A,1,In Wall Insulation,no capture,,,2025/04/18
Room 443,A,1,Overhead Duct Insulation,no capture,,,2025/04/18
Room 443,A,1,Overhead Duct Rough In,no capture,,,2025/04/18
Room 443,A,1,Overhead Plumbing,no capture,,,2025/04/18
Room 443,A,1,Wall Drywall,no capture,,,2025/04/18
Room 443,A,1,Wall Drywall Finish,no capture,,,2025/04/18
Room 443,A,1,Wall Prime Paint,no capture,,,2025/04/18
Room 443,A,1,In Wall Insulation,complete,,,2025/04/26
Room 443,A,1,Overhead Duct Insulation,complete,,,2025/04/26
Room 443,A,1,Overhead Duct Rough In,complete,,,2025/04/26
Room 443,A,1,Overhead Plumbing,complete,,,2025/04/26
Room 443,A,1,Wall Drywall,complete,,,2025/04/26
Room 443,A,1,Wall Drywall Finish,complete,,,2025/04/26
Room 443,A,1,Wall Prime Paint,in progress,,,2025/04/26
Room 443,A,1,In Wall Insulation,no capture,,,2025/05/03
Room 443,A,1,Overhead Duct Insulation,no capture,,,2025/05/03
Room 443,A,1,Overhead Duct Rough In,no capture,,,2025/05/03
Room 443,A,1,Overhead Plumbing,no capture,,,2025/05/03
Room 443,A,1,Wall Drywall,no capture,,,2025/05/03
Room 443,A,1,Wall Drywall Finish,no capture,,,2025/05/03
Room 443,A,1,Wall Prime Paint,no capture,,,2025/05/03
Room 443,A,1,In Wall Insulation,no capture,,,2025/05/08
Room 443,A,1,Overhead Duct Insulation,no capture,,,2025/05/08
Room 443,A,1,Overhead Duct Rough In,no capture,,,2025/05/08
Room 443,A,1,Overhead Plumbing,no capture,,,2025/05/08
Room 443,A,1,Wall Drywall,no capture,,,2025/05/08
Room 443,A,1,Wall Drywall Finish,no capture,,,2025/05/08
Room 443,A,1,Wall Prime Paint,no capture,,,2025/05/08
Room 443,A,1,In Wall Insulation,no capture,,,2025/05/10
Room 443,A,1,Overhead Duct Insulation,no capture,,,2025/05/10
Room 443,A,1,Overhead Duct Rough In,no capture,,,2025/05/10
Room 443,A,1,Overhead Plumbing,no capture,,,2025/05/10
Room 443,A,1,Wall Drywall,no capture,,,2025/05/10
Room 443,A,1,Wall Drywall Finish,no capture,,,2025/05/10
Room 443,A,1,Wall Prime Paint,no capture,,,2025/05/10
Room 443,A,1,In Wall Insulation,no capture,,,2025/05/14
Room 443,A,1,Overhead Duct Insulation,no capture,,,2025/05/14
Room 443,A,1,Overhead Duct Rough In,no capture,,,2025/05/14
Room 443,A,1,Overhead Plumbing,no capture,,,2025/05/14
Room 443,A,1,Wall Drywall,no capture,,,2025/05/14
Room 443,A,1,Wall Drywall Finish,no capture,,,2025/05/14
Room 443,A,1,Wall Prime Paint,no capture,,,2025/05/14
Room 444,C,2,Wall Drywall Finish,in progress,,,2025/01/17
Room 444,C,2,Wall Drywall,in progress,,,2025/01/17
Room 444,C,2,In Wall Insulation,in progress,,,2025/01/17
Room 444,C,2,Overhead Duct Insulation,not started,,,2025/01/17
Room 444,C,2,Overhead Duct Rough In,not started,,,2025/01/17
Room 444,C,2,Overhead Plumbing,in progress,,,2025/01/17
Room 444,C,2,Wall Prime Paint,not started,,,2025/01/17
Room 445,C,2,Wall Drywall Finish,in progress,,,2025/01/17
Room 445,C,2,Wall Drywall,in progress,,,2025/01/17
Room 445,C,2,In Wall Insulation,in progress,,,2025/01/17
Room 445,C,2,Overhead Duct Insulation,not started,,,2025/01/17
Room 445,C,2,Overhead Duct Rough In,not started,,,2025/01/17
Room 445,C,2,Overhead Plumbing,in progress,,,2025/01/17
Room 445,C,2,Wall Prime Paint,not started,,,2025/01/17
Room 446,A,2,Wall Drywall Finish,in progress,,,2025/01/17
Room 446,A,2,Wall Drywall,complete,,,2025/01/17
Room 446,A,2,In Wall Insulation,complete,,,2025/01/17
Room 446,A,2,Overhead Duct Insulation,not started,,,2025/01/17
Room 446,A,2,Overhead Duct Rough In,in progress,,,2025/01/17
Room 446,A,2,Overhead Plumbing,in progress,,,2025/01/17
Room 446,A,2,Wall Prime Paint,not started,,,2025/01/17
Room 447,A,3,In Wall Insulation,complete,,,2025/03/28
Room 447,A,3,Overhead Duct Rough In,in progress,,,2025/03/28
Room 447,A,3,Overhead Duct Insulation,not started,,,2025/03/28
Room 447,A,3,Wall Drywall,complete,,,2025/03/28
Room 447,A,3,Wall Taping & Mudding,complete,,,2025/03/28
Room 447,A,3,Wall Prime Paint,in progress,,2025/05/02,2025/03/28
Room 447,A,3,Storage Racks,in progress,,,2025/03/28
Room 447,A,3,Access Control Systems,not started,,,2025/03/28
Room 447,A,3,In Wall Insulation,complete,,,2025/03/28
Room 447,A,3,Overhead Duct Rough In,in progress,,,2025/03/28
Room 447,A,3,Overhead Duct Insulation,not started,,,2025/03/28
Room 447,A,3,Wall Drywall,complete,,,2025/03/28
Room 447,A,3,Wall Taping & Mudding,complete,,,2025/03/28
Room 447,A,3,Wall Prime Paint,in progress,,2025/05/02,2025/03/28
Room 447,A,3,Storage Racks,in progress,,,2025/03/28
Room 447,A,3,Access Control Systems,not started,,,2025/03/28
Room 447,A,3,In Wall Insulation,complete,,,2025/04/03
Room 447,A,3,Overhead Duct Rough In,in progress,,,2025/04/03
Room 447,A,3,Overhead Duct Insulation,not started,,,2025/04/03
Room 447,A,3,Wall Drywall,complete,,,2025/04/03
Room 447,A,3,Wall Taping & Mudding,complete,,,2025/04/03
Room 447,A,3,Wall Prime Paint,in progress,,2025/05/02,2025/04/03
Room 447,A,3,Storage Racks,in progress,,,2025/04/03
Room 447,A,3,Access Control Systems,not started,,,2025/04/03
Room 447,A,3,In Wall Insulation,complete,,,2025/04/03
Room 447,A,3,Overhead Duct Rough In,in progress,,,2025/04/03
Room 447,A,3,Overhead Duct Insulation,not started,,,2025/04/03
Room 447,A,3,Wall Drywall,complete,,,2025/04/03
Room 447,A,3,Wall Taping & Mudding,complete,,,2025/04/03
Room 447,A,3,Wall Prime Paint,in progress,,2025/05/02,2025/04/03
Room 447,A,3,Storage Racks,in progress,,,2025/04/03
Room 447,A,3,Access Control Systems,not started,,,2025/04/03
Room 447,A,3,In Wall Insulation,complete,,,2025/05/02
Room 447,A,3,Overhead Duct Rough In,in progress,,,2025/05/02
Room 447,A,3,Overhead Duct Insulation,not started,,,2025/05/02
Room 447,A,3,Wall Drywall,complete,,,2025/05/02
Room 447,A,3,Wall Taping & Mudding,complete,,,2025/05/02
Room 447,A,3,Wall Prime Paint,in progress,,2025/05/02,2025/05/02
Room 447,A,3,Storage Racks,in progress,,,2025/05/02
Room 447,A,3,Access Control Systems,no capture,,,2025/05/02
Room 447,A,3,In Wall Insulation,complete,,,2025/05/02
Room 447,A,3,Overhead Duct Rough In,in progress,,,2025/05/02
Room 447,A,3,Overhead Duct Insulation,not started,,,2025/05/02
Room 447,A,3,Wall Drywall,complete,,,2025/05/02
Room 447,A,3,Wall Taping & Mudding,complete,,,2025/05/02
Room 447,A,3,Wall Prime Paint,complete,,2025/05/02,2025/05/02
Room 447,A,3,Storage Racks,in progress,,,2025/05/02
Room 447,A,3,Access Control Systems,no capture,,,2025/05/02
Room 448,A,3,In Wall Insulation,complete,,,2025/03/28
Room 448,A,3,Overhead Duct Rough In,not started,,,2025/03/28
Room 448,A,3,Overhead Duct Insulation,not started,,,2025/03/28
Room 448,A,3,Overhead Plumbing,complete,,,2025/03/28
Room 448,A,3,Wall Drywall,complete,,,2025/03/28
Room 448,A,3,Wall Taping & Mudding,complete,,,2025/03/28
Room 448,A,3,Wall Prime Paint,complete,,,2025/03/28
Room 448,A,3,Access Control Systems,not started,,,2025/03/28
Room 448,A,3,In Wall Insulation,complete,,,2025/03/28
Room 448,A,3,Overhead Duct Rough In,not started,,,2025/03/28
Room 448,A,3,Overhead Duct Insulation,not started,,,2025/03/28
Room 448,A,3,Overhead Plumbing,complete,,,2025/03/28
Room 448,A,3,Wall Drywall,complete,,,2025/03/28
Room 448,A,3,Wall Taping & Mudding,complete,,,2025/03/28
Room 448,A,3,Wall Prime Paint,complete,,,2025/03/28
Room 448,A,3,Access Control Systems,not started,,,2025/03/28
Room 448,A,3,In Wall Insulation,complete,,,2025/04/03
Room 448,A,3,Overhead Duct Rough In,not started,,,2025/04/03
Room 448,A,3,Overhead Duct Insulation,not started,,,2025/04/03
Room 448,A,3,Overhead Plumbing,complete,,,2025/04/03
Room 448,A,3,Wall Drywall,complete,,,2025/04/03
Room 448,A,3,Wall Taping & Mudding,complete,,,2025/04/03
Room 448,A,3,Wall Prime Paint,complete,,,2025/04/03
Room 448,A,3,Access Control Systems,not started,,,2025/04/03
Room 448,A,3,In Wall Insulation,complete,,,2025/04/03
Room 448,A,3,Overhead Duct Rough In,not started,,,2025/04/03
Room 448,A,3,Overhead Duct Insulation,not started,,,2025/04/03
Room 448,A,3,Overhead Plumbing,complete,,,2025/04/03
Room 448,A,3,Wall Drywall,complete,,,2025/04/03
Room 448,A,3,Wall Taping & Mudding,complete,,,2025/04/03
Room 448,A,3,Wall Prime Paint,complete,,,2025/04/03
Room 448,A,3,Access Control Systems,not started,,,2025/04/03
Room 448,A,3,In Wall Insulation,complete,,,2025/05/02
Room 448,A,3,Overhead Duct Rough In,not started,,,2025/05/02
Room 448,A,3,Overhead Duct Insulation,not started,,,2025/05/02
Room 448,A,3,Overhead Plumbing,complete,,,2025/05/02
Room 448,A,3,Wall Drywall,complete,,,2025/05/02
Room 448,A,3,Wall Taping & Mudding,complete,,,2025/05/02
Room 448,A,3,Wall Prime Paint,complete,,,2025/05/02
Room 448,A,3,Access Control Systems,no capture,,,2025/05/02
Room 448,A,3,In Wall Insulation,complete,,,2025/05/02
Room 448,A,3,Overhead Duct Rough In,not started,,,2025/05/02
Room 448,A,3,Overhead Duct Insulation,not started,,,2025/05/02
Room 448,A,3,Overhead Plumbing,complete,,,2025/05/02
Room 448,A,3,Wall Drywall,complete,,,2025/05/02
Room 448,A,3,Wall Taping & Mudding,complete,,,2025/05/02
Room 448,A,3,Wall Prime Paint,complete,,,2025/05/02
Room 448,A,3,Access Control Systems,no capture,,,2025/05/02
Room 449,B,1,Wall Drywall Finish,not started,,,2025/01/11
Room 449,B,1,Wall Drywall,not started,,,2025/01/11
Room 449,B,1,In Wall Insulation,not started,,,2025/01/11
Room 449,B,1,Overhead Duct Insulation,not started,,,2025/01/11
Room 449,B,1,Overhead Duct Rough In,not started,2025/01/25,,2025/01/11
Room 449,B,1,Overhead Plumbing,not started,,,2025/01/11
Room 449,B,1,Wall Prime Paint,not started,,,2025/01/11
Room 449,B,1,Wall Drywall Finish,not started,,,2025/01/25
Room 449,B,1,Wall Drywall,not started,,,2025/01/25
Room 449,B,1,In Wall Insulation,not started,,,2025/01/25
Room 449,B,1,Overhead Duct Insulation,not started,,,2025/01/25
Room 449,B,1,Overhead Duct Rough In,in progress,2025/01/25,,2025/01/25
Room 449,B,1,Overhead Plumbing,not started,,,2025/01/25
Room 449,B,1,Wall Prime Paint,not started,,,2025/01/25
Room 449,B,1,Wall Drywall Finish,not started,,,2025/02/05
Room 449,B,1,Wall Drywall,not started,,,2025/02/05
Room 449,B,1,In Wall Insulation,not started,,,2025/02/05
Room 449,B,1,Overhead Duct Insulation,not started,,,2025/02/05
Room 449,B,1,Overhead Duct Rough In,in progress,2025/01/25,,2025/02/05
Room 449,B,1,Overhead Plumbing,not started,,,2025/02/05
Room 449,B,1,Wall Prime Paint,not started,,,2025/02/05
Room 449,B,1,Wall Drywall Finish,no capture,,,2025/02/06
Room 449,B,1,Wall Drywall,no capture,,,2025/02/06
Room 449,B,1,In Wall Insulation,no capture,,,2025/02/06
Room 449,B,1,Overhead Duct Insulation,no capture,,,2025/02/06
Room 449,B,1,Overhead Duct Rough In,no capture,2025/01/25,,2025/02/06
Room 449,B,1,Overhead Plumbing,no capture,,,2025/02/06
Room 449,B,1,Wall Prime Paint,no capture,,,2025/02/06
Room 449,B,1,Wall Drywall Finish,not started,,,2025/02/13
Room 449,B,1,Wall Drywall,not started,,,2025/02/13
Room 449,B,1,In Wall Insulation,not started,,,2025/02/13
Room 449,B,1,Overhead Duct Insulation,not started,,,2025/02/13
Room 449,B,1,Overhead Duct Rough In,in progress,2025/01/25,,2025/02/13
Room 449,B,1,Overhead Plumbing,not started,,,2025/02/13
Room 449,B,1,Wall Prime Paint,not started,,,2025/02/13
Room 449,B,1,In Wall Insulation,not started,,,2025/03/01
Room 449,B,1,Overhead Duct Insulation,no capture,,,2025/03/01
Room 449,B,1,Overhead Duct Rough In,in progress,2025/01/25,,2025/03/01
Room 449,B,1,Overhead Plumbing,not started,,,2025/03/01
Room 449,B,1,Wall Drywall,not started,,,2025/03/01
Room 449,B,1,Wall Drywall Finish,no capture,,,2025/03/01
Room 449,B,1,Wall Prime Paint,not started,,,2025/03/01
Room 449,B,1,In Wall Insulation,no capture,,,2025/03/08
Room 449,B,1,Overhead Duct Insulation,no capture,,,2025/03/08
Room 449,B,1,Overhead Duct Rough In,no capture,2025/01/25,,2025/03/08
Room 449,B,1,Overhead Plumbing,no capture,,,2025/03/08
Room 449,B,1,Wall Drywall,no capture,,,2025/03/08
Room 449,B,1,Wall Drywall Finish,no capture,,,2025/03/08
Room 449,B,1,Wall Prime Paint,not started,,,2025/03/08
Room 449,B,1,In Wall Insulation,not started,,,2025/03/15
Room 449,B,1,Overhead Duct Insulation,no capture,,,2025/03/15
Room 449,B,1,Overhead Duct Rough In,no capture,2025/01/25,,2025/03/15
Room 449,B,1,Overhead Plumbing,not started,,,2025/03/15
Room 449,B,1,Wall Drywall,not started,,,2025/03/15
Room 449,B,1,Wall Drywall Finish,not started,,,2025/03/15
Room 449,B,1,Wall Prime Paint,not started,,,2025/03/15
Room 449,B,1,In Wall Insulation,not started,,,2025/03/22
Room 449,B,1,Overhead Duct Insulation,no capture,,,2025/03/22
Room 449,B,1,Overhead Duct Rough In,no capture,2025/01/25,,2025/03/22
Room 449,B,1,Overhead Plumbing,not started,,,2025/03/22
Room 449,B,1,Wall Drywall,not started,,,2025/03/22
Room 449,B,1,Wall Drywall Finish,not started,,,2025/03/22
Room 449,B,1,Wall Prime Paint,not started,,,2025/03/22
Room 449,B,1,In Wall Insulation,no capture,,,2025/04/08
Room 449,B,1,Overhead Duct Insulation,no capture,,,2025/04/08
Room 449,B,1,Overhead Duct Rough In,no capture,2025/01/25,,2025/04/08
Room 449,B,1,Overhead Plumbing,no capture,,,2025/04/08
Room 449,B,1,Wall Drywall,no capture,,,2025/04/08
Room 449,B,1,Wall Drywall Finish,no capture,,,2025/04/08
Room 449,B,1,Wall Prime Paint,no capture,,,2025/04/08
Room 449,B,1,In Wall Insulation,no capture,,,2025/04/18
Room 449,B,1,Overhead Duct Insulation,no capture,,,2025/04/18
Room 449,B,1,Overhead Duct Rough In,no capture,2025/01/25,,2025/04/18
Room 449,B,1,Overhead Plumbing,no capture,,,2025/04/18
Room 449,B,1,Wall Drywall,no capture,,,2025/04/18
Room 449,B,1,Wall Drywall Finish,no capture,,,2025/04/18
Room 449,B,1,Wall Prime Paint,no capture,,,2025/04/18
Room 449,B,1,In Wall Insulation,no capture,,,2025/04/26
Room 449,B,1,Overhead Duct Insulation,no capture,,,2025/04/26
Room 449,B,1,Overhead Duct Rough In,no capture,2025/01/25,,2025/04/26
Room 449,B,1,Overhead Plumbing,no capture,,,2025/04/26
Room 449,B,1,Wall Drywall,no capture,,,2025/04/26
Room 449,B,1,Wall Drywall Finish,no capture,,,2025/04/26
Room 449,B,1,Wall Prime Paint,no capture,,,2025/04/26
Room 449,B,1,In Wall Insulation,no capture,,,2025/05/03
Room 449,B,1,Overhead Duct Insulation,no capture,,,2025/05/03
Room 449,B,1,Overhead Duct Rough In,no capture,2025/01/25,,2025/05/03
Room 449,B,1,Overhead Plumbing,no capture,,,2025/05/03
Room 449,B,1,Wall Drywall,no capture,,,2025/05/03
Room 449,B,1,Wall Drywall Finish,no capture,,,2025/05/03
Room 449,B,1,Wall Prime Paint,no capture,,,2025/05/03
Room 449,B,1,In Wall Insulation,no capture,,,2025/05/08
Room 449,B,1,Overhead Duct Insulation,no capture,,,2025/05/08
Room 449,B,1,Overhead Duct Rough In,no capture,2025/01/25,,2025/05/08
Room 449,B,1,Overhead Plumbing,no capture,,,2025/05/08
Room 449,B,1,Wall Drywall,no capture,,,2025/05/08
Room 449,B,1,Wall Drywall Finish,no capture,,,2025/05/08
Room 449,B,1,Wall Prime Paint,no capture,,,2025/05/08
Room 449,B,1,In Wall Insulation,no capture,,,2025/05/10
Room 449,B,1,Overhead Duct Insulation,no capture,,,2025/05/10
Room 449,B,1,Overhead Duct Rough In,no capture,2025/01/25,,2025/05/10
Room 449,B,1,Overhead Plumbing,no capture,,,2025/05/10
Room 449,B,1,Wall Drywall,no capture,,,2025/05/10
Room 449,B,1,Wall Drywall Finish,no capture,,,2025/05/10
Room 449,B,1,Wall Prime Paint,no capture,,,2025/05/10
Room 449,B,1,In Wall Insulation,no capture,,,2025/05/14
Room 449,B,1,Overhead Duct Insulation,no capture,,,2025/05/14
Room 449,B,1,Overhead Duct Rough In,no capture,2025/01/25,,2025/05/14
Room 449,B,1,Overhead Plumbing,no capture,,,2025/05/14
Room 449,B,1,Wall Drywall,no capture,,,2025/05/14
Room 449,B,1,Wall Drywall Finish,no capture,,,2025/05/14
Room 449,B,1,Wall Prime Paint,no capture,,,2025/05/14
Room 450,A,1,Wall Drywall Finish,not started,,2025/03/22,2025/01/11
Room 450,A,1,Wall Drywall,in progress,,2025/03/15,2025/01/11
Room 450,A,1,In Wall Insulation,in progress,,,2025/01/11
Room 450,A,1,Overhead Duct Insulation,in progress,,,2025/01/11
Room 450,A,1,Overhead Duct Rough In,in progress,,2025/05/08,2025/01/11
Room 450,A,1,Overhead Plumbing,in progress,,2025/04/26,2025/01/11
Room 450,A,1,Wall Prime Paint,no capture,2025/03/22,2025/04/08,2025/01/11
Room 450,A,1,Wall Drywall Finish,not started,,2025/03/22,2025/01/25
Room 450,A,1,Wall Drywall,in progress,,2025/03/15,2025/01/25
Room 450,A,1,In Wall Insulation,in progress,,,2025/01/25
Room 450,A,1,Overhead Duct Insulation,in progress,,,2025/01/25
Room 450,A,1,Overhead Duct Rough In,in progress,,2025/05/08,2025/01/25
Room 450,A,1,Overhead Plumbing,in progress,,2025/04/26,2025/01/25
Room 450,A,1,Wall Prime Paint,not started,2025/03/22,2025/04/08,2025/01/25
